ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
157,I am a developer by profession,55-64 years old,"Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Apples,Professional development or self-paced learning from online courses,Something else,"Other online resources (e.g., videos, blogs, forum, online community);Other (please specify):","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;How-to videos;Video-based Online Courses;Written-based Online Courses;AI;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Other (please specify):,40,31,"Developer, full-stack",NA,NA,NA,NA,NA,Netherlands,NA,NA,HTML/CSS;JavaScript;PHP;SQL;TypeScript,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,HTML/CSS;JavaScript;PHP;SQL;TypeScript,MariaDB;MySQL;SQLite,MariaDB;MySQL;SQLite,MariaDB;MySQL;SQLite,NA,NA,NA,jQuery,jQuery,jQuery,NA,NA,NA,NA,NA,NA,Composer,Composer;Docker,Composer,NA,NA,NA,Other (please specify):,Other (please specify):,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stack Overflow,Multiple times per day,Yes,Daily or almost daily,Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers;Learning new-to-me technology/techniques,"Yes, somewhat",Yes,Indifferent,Speed up learning,Highly distrust,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Other (please specify):,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Easy,NA,NA
158,I am a developer by profession,18-24 years old,"Employed, full-time",In-person,Apples,Hobby;Professional development or self-paced learning from online courses,"Associate degree (A.A., A.S., etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification;Friend or family member","Technical documentation;Blogs;Written Tutorials;Stack Overflow;Video-based Online Courses;Certification videos;Online challenges (e.g., daily or weekly coding challenges)",First-party knowledge base,5,4,"Developer, full-stack",NA,NA,NA,NA,NA,United States of America,NA,NA,C#;HTML/CSS;JavaScript;SQL,Assembly;Bash/Shell (all shells);C;C#;C++;Go;HTML/CSS;Python;Rust;Solidity;SQL;Zig,C#;HTML/CSS;SQL,Microsoft SQL Server,Elasticsearch;Microsoft SQL Server;PostgreSQL,Microsoft SQL Server,Microsoft Azure,"Linode, now Akamai;Microsoft Azure;Supabase;VMware",Microsoft Azure,ASP.NET;ASP.NET CORE;React,ASP.NET CORE;Django;Htmx;React,ASP.NET CORE;React,NA,NA,NA,.NET (5+) ;.NET Framework (1.0 - 4.8);.NET MAUI,.NET (5+) ;NumPy;Opencv;React Native;Torch/PyTorch,.NET (5+) ,npm;NuGet;Visual Studio Solution,Godot;npm;NuGet;Unity 3D;Visual Studio Solution,npm;NuGet;Visual Studio Solution,Visual Studio;Visual Studio Code,Neovim;Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Android;Windows,Android;Ubuntu;Windows,NA,NA,NA,Telegram,Telegram,Telegram,ChatGPT;Google Gemini,ChatGPT;Google Gemini,ChatGPT;Google Gemini,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,Neutral,Yes,Indifferent,Increase productivity;Greater efficiency;Speed up learning,Somewhat trust,Neither good or bad at handling complex tasks,,Learning about a codebase;Project planning;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Search for answers;Generating content or synthetic data,,NA,NA,NA,NA,NA,No,Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,4,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,10+ times a week,10+ times a week,6-10 times a week,60-120 minutes a day,30-60 minutes a day,Amount of technical debt;Complexity of tech stack for deployment;Maintaining security of code being produced;Patching/updating core components,None of these,Hybrid (on-prem and cloud),Traditional public search engine,Manufacturing,33,0,0,33,33,0,0,0,0,Too long,Easy,NA,3
159,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Coding Bootcamp","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Social Media;How-to videos;Interactive tutorial;Video-based Online Courses;Written-based Online Courses;AI;Certification videos;Online challenges (e.g., daily or weekly coding challenges);Auditory material (e.g., podcasts)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine;AI-powered search/dev tool (free),12,5,"Developer, full-stack",NA,NA,NA,NA,NA,Sri Lanka,NA,NA,HTML/CSS;JavaScript;SQL;TypeScript,Dart;HTML/CSS;JavaScript;Kotlin;Rust;Solidity;SQL;Swift;TypeScript,HTML/CSS;JavaScript;SQL;TypeScript,MongoDB;MySQL;PostgreSQL;Redis,Cloud Firestore;Elasticsearch;Firebase Realtime Database;MongoDB;MySQL;PostgreSQL;Redis,MongoDB;MySQL;PostgreSQL;Redis,Amazon Web Services (AWS);Managed Hosting,Amazon Web Services (AWS);Microsoft Azure,Amazon Web Services (AWS),Angular;Express;NestJS;Next.js;Node.js;React;WordPress,Angular;Express;NestJS;Next.js;Node.js;React;Svelte;Vue.js,Angular;Express;NestJS;Next.js;Node.js;React,Arduino,Arduino;Rasberry Pi,Arduino,Apache Kafka,Apache Kafka;Apache Spark;CUDA;DirectX;Electron;Flutter,Apache Kafka,Composer;npm;Pip;Yarn,Chocolatey;Composer;Gradle;npm;Pip;Podman;Unreal Engine;Yarn,Composer;npm;Pip;Yarn,Jupyter Notebook/JupyterLab;PhpStorm;PyCharm;Vim;Visual Studio Code;WebStorm,Jupyter Notebook/JupyterLab;PyCharm;Vim;Visual Studio Code;WebStorm;Xcode,Jupyter Notebook/JupyterLab;PyCharm;Vim;Visual Studio Code;WebStorm,iOS;Ubuntu;Windows,iOS;Ubuntu;Windows,Confluence;Jira;Markdown File;Obsidian,Confluence;Jira;Markdown File;Obsidian,Confluence;Jira;Markdown File;Obsidian,Google Meet;Microsoft Teams;Telegram;Whatsapp;Zoom,Microsoft Teams;Telegram;Whatsapp;Zoom,Microsoft Teams;Telegram;Whatsapp;Zoom,Bing AI;ChatGPT;Cody;Google Gemini,ChatGPT;Cody;Google Gemini,ChatGPT;Cody;Google Gemini,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Daily or almost daily,Yes,A few times per month or weekly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"Yes, definitely",Yes,Indifferent,Increase productivity;Greater efficiency;Improve accuracy in coding,Somewhat distrust,Very poor at handling complex tasks,Writing code;Documenting code;Generating content or synthetic data,Learning about a codebase;Debugging and getting help;Testing code;Committing and reviewing code;Predictive analytics;Search for answers,Project planning;Deployment and monitoring,Documenting code;Generating content or synthetic data,,Writing code,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;We don’t have the right policies in place to reduce security risks",Yes,People manager,5,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,6-10 times a week,10+ times a week,3-5 times a week,30-60 minutes a day,60-120 minutes a day,Tracking my work,DevOps function,Cloud only (single or multi-cloud),Traditional public search engine,Software Development,0,0,0,0,0,0,0,0,0,Too long,Neither easy nor difficult,NA,6
160,I am a developer by profession,18-24 years old,"Employed, full-time",Remote,Apples,Hobby;Contribute to open-source projects;Bootstrapping a business;Professional development or self-paced learning from online courses,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Other (please specify):",Technical documentation;Books;Written Tutorials;Stack Overflow;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository,14,3,"Developer, back-end",NA,NA,NA,NA,NA,United States of America,NA,NA,C;C#;C++;HTML/CSS;JavaScript;TypeScript,C;C#;C++;Rust,C;C#;C++,NA,NA,NA,Microsoft Azure,Microsoft Azure,Microsoft Azure,ASP.NET;Node.js,ASP.NET,ASP.NET,CMake;LLVM's Clang;MSVC,CMake;LLVM's Clang,CMake;LLVM's Clang,.NET (5+) ;DirectX,.NET (5+) ;DirectX,.NET (5+) ;DirectX,Docker;MSBuild;npm;pnpm;Podman,Docker;pnpm;Podman,Docker;pnpm;Podman,Rider;Sublime Text;Visual Studio;Visual Studio Code,Rider;Sublime Text;Visual Studio;Visual Studio Code,Rider;Sublime Text;Visual Studio;Visual Studio Code,Windows,MacOS,Jira,Azure Devops,NA,Google Meet;Microsoft Teams;Slack,Discord,NA,ChatGPT;WolframAlpha,ChatGPT;WolframAlpha,ChatGPT;WolframAlpha,Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies);Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Multiple times per day,Yes,A few times per month or weekly,Quickly finding code solutions;Engage with community by commenting on questions and answers or voting on questions and answers,"Yes, definitely",Yes,Favorable,Speed up learning,Highly distrust,Very poor at handling complex tasks,Writing code;Debugging and getting help;Search for answers,Documenting code,Learning about a codebase;Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,Writing code;Debugging and getting help,,Search for answers,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities,NA,Yes,Individual contributor,3,Agree,Strongly agree,Disagree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Agree,Strongly disagree,1-2 times a week,1-2 times a week,3-5 times a week,15-30 minutes a day,30-60 minutes a day,Amount of technical debt;Reliability of tools/systems used in work,Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Traditional public search engine,Manufacturing,0,0,5,25,10,50,10,0,0,Appropriate in length,Easy,NA,2
161,"I am not primarily a developer, but I write code sometimes as part of my work/studies",18-24 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Blogs;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Social Media;How-to videos;Video-based Online Courses;Written-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,6,Less than 1 year,DevOps specialist,NA,NA,NA,NA,NA,Netherlands,NA,NA,Go;Rust;Zig,C;Rust;Zig,Rust;Zig,NA,NA,NA,OpenShift,OpenShift,OpenShift,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ansible;Docker;Homebrew;Kubernetes,Docker;Homebrew;Kubernetes;Nix,Docker;Homebrew;Kubernetes,Helix;Neovim;Vim;Visual Studio Code,Helix;Vim;VSCodium,Helix;Vim,Fedora,MacOS;Red Hat,Confluence;Markdown File,Confluence;Markdown File;Notion,Confluence;Markdown File,Discord;Microsoft Teams;Whatsapp,Discord;Microsoft Teams;Signal,Discord;Microsoft Teams,ChatGPT,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,2,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Never,1-2 times a week,3-5 times a week,30-60 minutes a day,60-120 minutes a day,Amount of technical debt,DevOps function;Automated testing;Observability tools;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),A coworker,"Internet, Telecomm or Information Services",10,0,10,30,40,NA,0,0,0,Appropriate in length,Easy,NA,6
162,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,Hobby;Bootstrapping a business;Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Technical documentation;Blogs;Written Tutorials;Stack Overflow;How-to videos;Video-based Online Courses;Certification videos,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,10,5,"Developer, full-stack",NA,NA,NA,NA,NA,Latvia,NA,NA,Bash/Shell (all shells);C#;C++;HTML/CSS;JavaScript;SQL;TypeScript,C#;HTML/CSS;TypeScript,C#;HTML/CSS;TypeScript,Microsoft SQL Server,NA,NA,Microsoft Azure,NA,NA,ASP.NET CORE;jQuery,ASP.NET CORE,ASP.NET CORE,NA,NA,NA,.NET (5+) ;.NET Framework (1.0 - 4.8),.NET (5+) ,.NET (5+) ,npm;NuGet,npm;NuGet,npm;NuGet,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Windows,Azure Devops;Miro;Trello,Azure Devops;Miro;Trello,Azure Devops;Miro;Trello,Discord;Microsoft Teams,Discord,Discord,NA,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers,"Yes, somewhat",Yes,Indifferent,NA,Neither trust nor distrust,Bad at handling complex tasks,Search for answers,Learning about a codebase;Project planning;Writing code;Documenting code;Debugging and getting help;Predictive analytics,Testing code;Committing and reviewing code;Deployment and monitoring;Generating content or synthetic data,,Search for answers,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Not everyone uses them;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,5,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,6-10 times a week,1-2 times a week,NA,30-60 minutes a day,30-60 minutes a day,Amount of technical debt;Tracking my work;Maintaining security of code being produced,NA,Hybrid (on-prem and cloud),Traditional public search engine,Software Development,50,60,70,100,100,100,100,80,50,Appropriate in length,Neither easy nor difficult,NA,7
163,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),18,6,"Developer, full-stack",NA,NA,NA,NA,NA,Sri Lanka,NA,NA,Lua;Python;TypeScript,Rust;TypeScript,TypeScript,MongoDB;PostgreSQL,MongoDB;PostgreSQL;Redis,MongoDB;PostgreSQL,Amazon Web Services (AWS),Amazon Web Services (AWS);Cloudflare,Amazon Web Services (AWS),Astro;Express;FastAPI;Next.js;Node.js;React,Astro;FastAPI;Node.js;React;Remix;Solid.js,Astro;FastAPI;Node.js;React,NA,NA,NA,NA,NA,NA,Bun;Docker;npm;Pip;pnpm;Podman;Vite;Webpack,Bun;Kubernetes;pnpm;Podman;Vite,Bun;pnpm;Podman;Vite,Jupyter Notebook/JupyterLab;Visual Studio Code,Jupyter Notebook/JupyterLab;Visual Studio;Visual Studio Code,Jupyter Notebook/JupyterLab;Visual Studio Code,Ubuntu;Windows;Windows Subsystem for Linux (WSL),Ubuntu;Windows,Confluence;Jira;Markdown File;Notion;Obsidian,GitHub Discussions;Linear;Markdown File;Obsidian,Markdown File;Obsidian,Google Chat;Google Meet;Jitsi;Whatsapp,Google Chat;Google Meet;Jitsi;Whatsapp,Google Chat;Google Meet;Jitsi;Whatsapp,AskCodi;Amazon Q;Bing AI;ChatGPT;Claude;Codeium;Quora Poe,AskCodi;ChatGPT;Claude;Codeium;GitHub Copilot;Google Gemini;Meta AI;OpenAI Codex;Quora Poe,AskCodi;ChatGPT;Claude;Codeium;Quora Poe,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Daily or almost daily,Yes,A few times per month or weekly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers;Learning new-to-me technology/techniques,"Yes, definitely",Yes,Very favorable,Increase productivity;Greater efficiency,Somewhat distrust,Bad at handling complex tasks,Writing code;Documenting code;Debugging and getting help;Search for answers,Learning about a codebase;Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,,Debugging and getting help;Search for answers,Writing code;Documenting code,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;Lack of executive buy-in;Not everyone uses them",Yes,Individual contributor,5,Agree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,1-2 times a week,10+ times a week,1-2 times a week,15-30 minutes a day,15-30 minutes a day,Amount of technical debt;Complexity of tech stack for deployment,DevOps function;Knowledge sharing community;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Traditional public search engine,Software Development,0,0,5,20,35,15,25,0,0,Appropriate in length,Neither easy nor difficult,NA,6
164,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,I don’t code outside of work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Technical documentation;Blogs;Written Tutorials;Stack Overflow,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,30,19,"Developer, full-stack",NA,NA,NA,NA,NA,Portugal,NA,NA,Java;TypeScript,Java;TypeScript,Java;TypeScript,PostgreSQL,PostgreSQL,PostgreSQL,NA,NA,NA,Angular;Spring Boot,Angular;Spring Boot,Angular;Spring Boot,NA,NA,NA,RabbitMQ;Spring Framework,RabbitMQ;Spring Framework,RabbitMQ;Spring Framework,Docker;Maven (build tool);npm,Docker;Maven (build tool);npm,Docker;Maven (build tool);npm,IntelliJ IDEA;Notepad++;Vim;Visual Studio Code,IntelliJ IDEA;Notepad++;Vim;Visual Studio Code,IntelliJ IDEA;Notepad++;Vim;Visual Studio Code,Windows,Ubuntu,Confluence;YouTrack,Azure Devops,NA,Microsoft Teams,Microsoft Teams,Microsoft Teams,NA,NA,NA,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Daily or almost daily,Yes,A few times per week,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"Yes, somewhat","No, but I plan to soon",Favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Circulating misinformation or disinformation;Imitating a person's likeness;Energy demand,Lack of proper training and education on new tools;Lack of executive buy-in,Yes,Individual contributor,19,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,1-2 times a week,3-5 times a week,1-2 times a week,15-30 minutes a day,15-30 minutes a day,Amount of technical debt;Complexity of tech stack for deployment;Complexity of tech stack for build;Maintaining security of code being produced;Patching/updating core components;Maintaining security of systems/platforms used in work;Reliability of tools/systems used in work,DevOps function;Automated testing;Knowledge sharing community;Microservices;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),A coworker,Software Development,20,0,0,20,20,20,20,0,0,Too long,Neither easy nor difficult,NA,8
165,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Other online resources (e.g., videos, blogs, forum, online community)",How-to videos;Interactive tutorial,NA,9,9,"Developer, full-stack",NA,NA,NA,NA,NA,India,NA,NA,Java,Java,Java,NA,NA,NA,Google Cloud,Google Cloud,Google Cloud,Spring Boot,Angular;Spring Boot,Spring Boot,NA,NA,NA,NA,NA,NA,Maven (build tool),Maven (build tool),Maven (build tool),IntelliJ IDEA;Notepad++;Visual Studio Code,IntelliJ IDEA;Notepad++;Visual Studio Code,IntelliJ IDEA;Notepad++;Visual Studio Code,Windows,Windows,Jira,Jira,Jira,Microsoft Teams,Microsoft Teams,Microsoft Teams,ChatGPT,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,Quickly finding code solutions,"Yes, definitely",Yes,Favorable,Increase productivity,Neither trust nor distrust,Bad at handling complex tasks,,Learning about a codebase,,NA,NA,NA,NA,NA,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
166,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","School (i.e., University, College, etc)",NA,NA,18,16,"Developer, full-stack",NA,NA,NA,NA,NA,United States of America,NA,NA,C#;HTML/CSS;JavaScript;SQL;TypeScript,C#;HTML/CSS;JavaScript;SQL;TypeScript,C#;HTML/CSS;JavaScript;SQL;TypeScript,Microsoft SQL Server,Microsoft SQL Server,Microsoft SQL Server,Microsoft Azure,Microsoft Azure,Microsoft Azure,Angular;ASP.NET;ASP.NET CORE;jQuery,Angular;ASP.NET;ASP.NET CORE,Angular;ASP.NET;ASP.NET CORE,NA,NA,NA,.NET (5+) ;.NET Framework (1.0 - 4.8),.NET (5+) ;.NET Framework (1.0 - 4.8);.NET MAUI,.NET (5+) ;.NET Framework (1.0 - 4.8),MSBuild;Visual Studio Solution,MSBuild;Visual Studio Solution,MSBuild;Visual Studio Solution,Visual Studio,Visual Studio,Visual Studio,Windows,Windows,Azure Devops,Azure Devops,Azure Devops,Microsoft Teams,Microsoft Teams,Microsoft Teams,ChatGPT;GitHub Copilot;Google Gemini,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions,"Yes, definitely",Yes,Very favorable,Increase productivity;Speed up learning;Improve accuracy in coding,Somewhat trust,Neither good or bad at handling complex tasks,Writing code;Testing code;Search for answers;Generating content or synthetic data,Documenting code,,,,Writing code;Testing code;Search for answers;Generating content or synthetic data,,,No,Circulating misinformation or disinformation,NA,Yes,Individual contributor,16,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Disagree,1-2 times a week,1-2 times a week,Never,Less than 15 minutes a day,60-120 minutes a day,Amount of technical debt;Showing my contributions,DevOps function;AI-assisted technology tool(s);Continuous integration (CI) and (more often) continuous delivery,On-prem,Traditional public search engine,Healthcare,20,0,0,0,50,20,0,10,0,Appropriate in length,Easy,NA,10
