ResponseId,Q120,MainBranch,Age,Employment,RemoteWork,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,LearnCodeCoursesCert,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,TechList,BuyNewTool,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,AISearchHaveWorkedWith,AISearchWantToWorkWith,AIDevHaveWorkedWith,AIDevWantToWorkWith,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,SOAI,AISelect,AISent,AIAcc,AIBen,AIToolInterested in Using,AIToolCurrently Using,AIToolNot interested in Using,AINextVery different,AINextNeither different nor similar,AINextSomewhat similar,AINextVery similar,AINextSomewhat different,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,ProfessionalTech,Industry,SurveyLength,SurveyEase,ConvertedCompYearly
57497,I agree,I am a developer by profession,18-24 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Contribute to open-source projects;Professional development or self-paced learning from online courses,Some college/university study without earning a degree,"Books / Physical media;Other online resources (e.g., videos, blogs, forum)","Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;How-to videos;Video-based Online Courses;Written-based Online Courses;Auditory material (e.g., podcasts);Click to write Choice 20;Stack Overflow",NA,5,4,"Developer, back-end",10 to 19 employees,I have little or no influence,NA,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Nigeria,NGN	Nigerian naira,8000000,HTML/CSS;Python;Ruby;SQL,Go;HTML/CSS;JavaScript;Python;SQL,MongoDB;MySQL;PostgreSQL;Redis;SQLite,MySQL;PostgreSQL;Redis;SQLite,"Amazon Web Services (AWS);Cloudflare;Digital Ocean;Heroku;Linode, now Akamai;Microsoft Azure;Netlify;Render",Amazon Web Services (AWS);Cloudflare;Digital Ocean;Microsoft Azure;Render,Django;FastAPI;Vue.js,Django;FastAPI;Vue.js,RabbitMQ;Torch/PyTorch,RabbitMQ;Torch/PyTorch,Docker;Pip,Docker;Kubernetes;Pip,IPython;PyCharm;Sublime Text;Visual Studio Code;VSCodium,IPython;PyCharm;Visual Studio Code,Other Linux-based,Other Linux-based,GitHub Discussions;Jira;Trello,Jira,Discord;Google Chat;Google Meet;Microsoft Teams;Skype;Slack;Telegram;Whatsapp;Zoom,Google Meet;Microsoft Teams;Slack;Whatsapp;Zoom,ChatGPT,ChatGPT,Tabnine,Tabnine,Stack Overflow;Stack Exchange,A few times per month or weekly,No,NA,"No, not at all",NA,"No, but I plan to soon",Favorable,NA,Somewhat trust,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,17330
57498,I agree,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Online Courses or Certification;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Video-based Online Courses;Written-based Online Courses;Written Tutorials;Stack Overflow;Certification videos,Udemy,10,4,"Developer, full-stack",20 to 99 employees,I have a great deal of influence,Investigate,Visit developer communities like Stack Overflow,Poland,PLN	Polish zloty,156000,HTML/CSS;JavaScript;PHP;SQL,HTML/CSS;JavaScript;PHP;SQL;TypeScript,MySQL;Redis,MySQL;Redis,Amazon Web Services (AWS),Amazon Web Services (AWS),jQuery;Laravel;React;Vue.js;WordPress,Angular;Laravel;React;Svelte,React Native,React Native,npm;Vite;Webpack,Docker;npm;Vite,Android Studio;Notepad++;PhpStorm;PyCharm;Vim;Visual Studio Code,Android Studio;Notepad++;PhpStorm,Android;Windows,Android;Windows,Jira;Trello,Jira,Discord;Google Meet;Signal;Zoom,Discord;Google Meet;Signal;Slack;Zoom,ChatGPT;WolframAlpha,ChatGPT,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,Neutral,"In my opinion stac overflow should remain user only site, without AI generated answers",Yes,Indifferent,Improve accuracy in coding,Somewhat trust,Documenting code;Testing code,Writing code,,,Writing code,,,,Yes,Individual contributor,4,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,10+ times a week,10+ times a week,NA,15-30 minutes a day,60-120 minutes a day,None of these,Other,Appropriate in length,Neither easy nor difficult,37325
57499,I agree,I am a developer by profession,25-34 years old,"Employed, full-time;Student, full-time","Hybrid (some remote, some in-person)",Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses;School or academic work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Online Courses or Certification;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Video-based Online Courses;Written Tutorials;Stack Overflow,Codecademy;Udemy,8,NA,"Developer, full-stack",NA,NA,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Romania,NA,NA,Go;HTML/CSS;JavaScript;PHP;SQL,Go;HTML/CSS;JavaScript;Rust;SQL;TypeScript,MongoDB;MySQL;PostgreSQL,Cassandra;Cockroachdb;Elasticsearch;MongoDB;PostgreSQL,Cloudflare;Digital Ocean;Heroku,"Cloudflare;Digital Ocean;Linode, now Akamai;Netlify;Vercel",Laravel;WordPress,Laravel;Next.js;Node.js;Svelte,Hadoop;Ionic;OpenGL;RabbitMQ,NA,Docker;Kubernetes;npm;Vite,Ansible;Bun;Chef;Docker;Kubernetes;npm;Vite,Android Studio;CLion;DataGrip;Goland;PhpStorm;Sublime Text;Visual Studio Code;WebStorm,DataGrip;Goland;PhpStorm;Sublime Text;Visual Studio Code,MacOS;Ubuntu;Windows;Windows Subsystem for Linux (WSL),MacOS;Ubuntu;Windows;Windows Subsystem for Linux (WSL),Jira;Trello,Jira,Discord;Google Meet;Microsoft Teams;Signal;Skype;Slack;Telegram;Whatsapp;Zoom,Discord;Zoom,ChatGPT;Phind,Andi;Bing AI;ChatGPT;Google Bard AI;Metaphor;Neeva AI;Perplexity AI;Phind;Quora Poe;WolframAlpha;You.com,NA,NA,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,"Any kind of new way to query the questions and answers could provide new insight into our problems. So yea, i'd love to see that",Yes,Favorable,Other (please explain);Increase productivity;Greater efficiency;Speed up learning,Neither trust nor distrust,Documenting code;Debugging and getting help,Learning about a codebase;Writing code;Testing code,Project planning;Committing and reviewing code;Deployment and monitoring;Collaborating with teammates ,,,Learning about a codebase;Writing code;Testing code,,,Yes,Individual contributor,6,Strongly agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Agree,Agree,Never,3-5 times a week,1-2 times a week,30-60 minutes a day,30-60 minutes a day,DevOps function;Microservices;Automated testing;Observability tools;Innersource initiative;Continuous integration (CI) and (more often) continuous delivery,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Easy,NA
57500,I agree,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","On the job training;School (i.e., University, College, etc)",NA,NA,18,13,"Developer, full-stack",20 to 99 employees,I have some influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,France,EUR European Euro,49000,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,C#;HTML/CSS;JavaScript;SQL;TypeScript,Microsoft SQL Server;PostgreSQL,Microsoft SQL Server;PostgreSQL,Microsoft Azure;OVH;VMware,Microsoft Azure;OVH;VMware,ASP.NET CORE;jQuery;React,ASP.NET CORE;React,.NET (5+) ;.NET Framework (1.0 - 4.8),.NET (5+) ,Docker;MSBuild;npm;Visual Studio Solution,Docker;MSBuild;npm;Visual Studio Solution,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,MacOS;Windows,Ubuntu;Windows;Windows Subsystem for Linux (WSL),Confluence;Jira;Markdown File,Confluence;Jira;Markdown File,Microsoft Teams,Microsoft Teams,NA,NA,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat",It is a good idea as long as it stay limited to help for example pick better title or suggest similar responses.,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,13,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,1-2 times a week,1-2 times a week,Never,15-30 minutes a day,15-30 minutes a day,Automated testing;Continuous integration (CI) and (more often) continuous delivery,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Neither easy nor difficult,52474
57501,I agree,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby;Bootstrapping a business;Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Colleague;Online Courses or Certification;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);Coding Bootcamp",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Recorded coding sessions;How-to videos;Video-based Online Courses;Written-based Online Courses;Written Tutorials;Click to write Choice 20;Stack Overflow;Interactive tutorial;Certification videos,edX;Udemy;Coursera;Udacity,20,9,"Developer, back-end",100 to 499 employees,I have some influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit,Netherlands,EUR European Euro,80000,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;Python;SQL,Go;Python;SQL;TypeScript,BigQuery;MongoDB;SQLite,BigQuery;MongoDB;PostgreSQL;Redis;SQLite;Supabase,"Google Cloud;Linode, now Akamai","Cloudflare;Google Cloud;Linode, now Akamai",Django;FastAPI;Flask;jQuery,Django;FastAPI;Flask;jQuery;Next.js,Pandas;RabbitMQ,Pandas;RabbitMQ,Docker;npm;Pip,Docker;Pip,IPython;PyCharm;Vim;Visual Studio Code,IPython;PyCharm;Vim;Visual Studio Code,MacOS,MacOS,Jira,Linear,Slack,Slack,ChatGPT,ChatGPT;Google Bard AI,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat",NA,Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding;Improve collaboration,Somewhat trust,Writing code;Debugging and getting help,Writing code;Debugging and getting help,,,,,,Writing code,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,85672
57502,I agree,I am learning to code,35-44 years old,"Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Other (please specify):,Some college/university study without earning a degree,"Other online resources (e.g., videos, blogs, forum)",Programming Games,NA,Less than 1 year,NA,Other (please specify):,NA,NA,Other,Start a free trial;Other (please specify):,United States of America,NA,NA,Julia,Julia,NA,NA,NA,NA,WordPress,NA,NA,NA,NA,NA,NA,NA,Android;ChromeOS;iOS;iPadOS;Other Linux-based;Ubuntu,,NA,NA,Whatsapp;Zoom,NA,You.com,NA,NA,NA,I have never visited Stack Overflow or the Stack Exchange network,NA,Not sure/can't remember,NA,Not sure,Truthfully i dont even know what stack overflow is really. I do think that AI will be beneficial to the human race. As long as it has a safety net like what im trying to do in phase 2 of dBark- a program that will put AI to sleep mode when it gets to close to a child or person not wearing a communications chip or device similar.e,Yes,Favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding;Improve collaboration,Neither trust nor distrust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA
57503,I agree,I am a developer by profession,25-34 years old,"Employed, full-time",In-person,Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);Other (please specify):",Formal documentation provided by the owner of the tech;How-to videos;Written Tutorials;Click to write Choice 20;Stack Overflow;Other (Please specify):,NA,12,10,"Senior Executive (C-Suite, VP, etc.)",10 to 19 employees,I have a great deal of influence,Investigate,Ask developers I know/work with;Read ratings or reviews on third party sites like G2 Crowd;Ask a generative AI tool,Germany,EUR European Euro,68000,HTML/CSS;JavaScript;Python;TypeScript,HTML/CSS;Python;TypeScript,PostgreSQL;SQLite,PostgreSQL;SQLite,NA,NA,FastAPI;Svelte,FastAPI;Svelte,NumPy;Pandas;Torch/PyTorch,NumPy;Pandas;Torch/PyTorch,bandit;Docker;Kubernetes;Pip;Vite,Docker;Kubernetes;Pip;Vite,Jupyter Notebook/JupyterLab;Visual Studio Code,Jupyter Notebook/JupyterLab;Visual Studio Code,Windows;Windows Subsystem for Linux (WSL),Fedora;Ubuntu;Windows;Windows Subsystem for Linux (WSL),Confluence;Jira,Confluence;Jira,Microsoft Teams,Microsoft Teams,Bing AI;ChatGPT,Bing AI;ChatGPT;Google Bard AI,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per week,"Yes, somewhat","Yes, Stack Overflow needs to use AI Tools to survive.",Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning,Somewhat distrust,Learning about a codebase;Project planning;Committing and reviewing code,Writing code;Documenting code;Debugging and getting help;Testing code,Deployment and monitoring;Collaborating with teammates ,Writing code;Debugging and getting help;Testing code,,,,Documenting code,Yes,People manager,10,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,1-2 times a week,3-5 times a week,Never,60-120 minutes a day,Over 120 minutes a day,DevOps function;Microservices;Automated testing;Continuous integration (CI) and (more often) continuous delivery,Healthcare,Too long,Easy,72821
57504,I agree,I code primarily as a hobby,Prefer not to say,"Student, full-time",NA,NA,Something else,NA,NA,NA,3,NA,NA,NA,NA,NA,Start a free trial,Netherlands,NA,NA,Assembly;Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;Visual Basic (.Net),Assembly;Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;Visual Basic (.Net),MySQL;Oracle;PostgreSQL,MySQL;Oracle;PostgreSQL;SQLite,Cloudflare;Heroku;Microsoft Azure;VMware,Cloudflare;Google Cloud;Microsoft Azure;VMware,ASP.NET;ASP.NET CORE;Node.js;WordPress,ASP.NET;ASP.NET CORE;Next.js;Node.js;React;WordPress,.NET (5+) ;.NET Framework (1.0 - 4.8);OpenGL,.NET (5+) ;.NET Framework (1.0 - 4.8);OpenGL;React Native;SwiftUI,APT;Chocolatey;CMake;Docker;Gradle;Make;Unity 3D;Unreal Engine;Visual Studio Solution,APT;Chocolatey;CMake;Docker;Gradle;Make;Unity 3D;Unreal Engine;Visual Studio Solution,Android Studio;IntelliJ IDEA;Nano;Notepad++;Vim;Visual Studio;Visual Studio Code,Android Studio;IntelliJ IDEA;Nano;Notepad++;Vim;Visual Studio;Visual Studio Code,Android;Debian;Ubuntu;Windows;Windows Subsystem for Linux (WSL),,Azure Devops;Trello,Azure Devops;Trello,Discord;Google Meet;Jitsi;Microsoft Teams;Skype;Telegram;Whatsapp;Zoom,Discord;Google Chat;Google Meet;Whatsapp,Bing AI;ChatGPT,Bing AI;ChatGPT;Google Bard AI,NA,NA,Stack Overflow;Stack Exchange,A few times per week,No,NA,"No, not really",NA,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,NA
57505,I agree,I am learning to code,18-24 years old,"Student, full-time",NA,NA,Primary/elementary school,"Online Courses or Certification;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Blogs with tips and tricks;How-to videos;Video-based Online Courses;Click to write Choice 20;Stack Overflow,NA,Less than 1 year,NA,NA,NA,NA,Other,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Ask a generative AI tool,Poland,NA,NA,HTML/CSS;JavaScript;PHP;SQL,C;C#;C++;Java;PowerShell;Python;Rust;TypeScript,MariaDB;Microsoft Access;Microsoft SQL Server;MySQL,Firebase Realtime Database,NA,NA,Drupal;jQuery;Next.js,NA,NA,NA,NA,NA,PyCharm;Visual Studio Code,Android Studio,Windows,,NA,NA,Cisco Webex Teams;Discord;Microsoft Teams;Telegram,NA,ChatGPT,ChatGPT,NA,NA,Stack Overflow,A few times per week,No,NA,"No, not really",I dont see any problem with Stack Overflow using AI. I think I can help reaching to target audience better,Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning,Somewhat trust,Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring,Learning about a codebase;Writing code,Project planning;Documenting code;Collaborating with teammates ,Learning about a codebase;Writing code,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA
57506,I agree,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Hobby;Bootstrapping a business,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Colleague;Online Courses or Certification;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Written-based Online Courses;Written Tutorials;Stack Overflow,NA,10,5,Data scientist or machine learning specialist,20 to 99 employees,I have little or no influence,NA,Ask developers I know/work with;Visit developer communities like Stack Overflow,France,EUR European Euro,48000,JavaScript;Python;R,JavaScript;Lua;Python;Rust,PostgreSQL;Redis,Elasticsearch;PostgreSQL;Redis,Amazon Web Services (AWS),Amazon Web Services (AWS);Scaleway,FastAPI;Node.js,FastAPI;Node.js,Hugging Face Transformers;Pandas;Scikit-Learn;Torch/PyTorch,Hugging Face Transformers;Pandas;Scikit-Learn;Torch/PyTorch,Docker;Homebrew;npm;Webpack;Yarn,Docker;Homebrew;Kubernetes;Make;npm;Yarn,Visual Studio Code,Neovim;Visual Studio Code,MacOS,MacOS,Jira;Notion,Notion,Microsoft Teams;Slack,Microsoft Teams;Slack,ChatGPT,NA,NA,NA,Stack Overflow,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",NA,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,51403
57507,I agree,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Professional development or self-paced learning from online courses;Freelance/contract work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;How-to videos;Video-based Online Courses;Written Tutorials;Stack Overflow;Interactive tutorial,Udemy,28,22,"Developer, desktop or enterprise applications",100 to 499 employees,I have some influence,Investigate,Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Saudi Arabia,SAR	Saudi Arabian riyal,NA,Apex;C#;Java;SQL,Apex;C#;Java;JavaScript;Kotlin;SQL,Cockroachdb;Elasticsearch;H2;MySQL;Oracle;PostgreSQL;SQLite,Cassandra;Elasticsearch;H2;MySQL;Oracle;PostgreSQL;SQLite,NA,NA,ASP.NET;ASP.NET CORE,ASP.NET;ASP.NET CORE,.NET (5+) ,.NET (5+) ;Micronaut;Quarkus;RabbitMQ;Spring Framework;SwiftUI,GNU GCC;Maven (build tool);MSBuild;MSVC;npm;NuGet;Visual Studio Solution,Docker;GNU GCC;Gradle;Maven (build tool);MSBuild;MSVC;npm;NuGet;Podman;Visual Studio Solution,DataGrip;Eclipse;IntelliJ IDEA;PyCharm;Visual Studio;Visual Studio Code,DataGrip;Eclipse;IntelliJ IDEA;PyCharm;Visual Studio;Visual Studio Code;Xcode,Other Linux-based;Red Hat;Windows,iOS;MacOS;Other Linux-based;Red Hat;Windows;Windows Subsystem for Linux (WSL),NA,NA,Google Meet;Whatsapp;Zoom,Google Meet;Whatsapp;Zoom,Bing AI,Bing AI;Google Bard AI,NA,NA,Stack Overflow,Daily or almost daily,Not sure/can't remember,NA,"Yes, somewhat",List solutions problems raised and solved based on topic,"No, but I plan to soon",Indifferent,NA,Neither trust nor distrust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,22,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,1-2 times a week,10+ times a week,10+ times a week,Less than 15 minutes a day,Over 120 minutes a day,Microservices,Insurance,Too long,Neither easy nor difficult,NA
57508,I agree,I am a developer by profession,35-44 years old,"Independent contractor, freelancer, or self-employed",Remote,Hobby;Freelance/contract work,Some college/university study without earning a degree,"Friend or family member;Online Courses or Certification;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Video-based Online Courses;Written-based Online Courses;Written Tutorials;Stack Overflow,Udemy,22,20,"Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",I have a great deal of influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Ask a generative AI tool,Indonesia,IDR	Indonesian rupiah,NA,HTML/CSS;JavaScript;Ruby;SQL;TypeScript,NA,Cloud Firestore;Firebase Realtime Database;MySQL;PostgreSQL;Redis;SQLite;Supabase,NA,Amazon Web Services (AWS);Cloudflare;Firebase;Google Cloud;Heroku;Vercel,NA,Lit;Next.js;Node.js;React;Ruby on Rails,Qwik;React;Remix;Solid.js;Svelte,NA,NA,NA,NA,Visual Studio Code,NA,MacOS,MacOS,Linear,Linear,Google Meet;Jitsi;Slack;Telegram;Whatsapp;Zoom,Google Meet;Slack;Telegram,ChatGPT;Google Bard AI;Phind,NA,GitHub Copilot;Tabnine,GitHub Copilot;Tabnine,Stack Overflow,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",NA,Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding,Somewhat trust,Learning about a codebase;Documenting code;Testing code;Committing and reviewing code;Deployment and monitoring,Project planning;Writing code;Debugging and getting help,Collaborating with teammates ,Writing code;Debugging and getting help,,,,Project planning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too short,Neither easy nor difficult,NA
57509,I agree,I am a developer by profession,45-54 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,Hobby;Contribute to open-source projects,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Books;Video-based Online Courses;Written-based Online Courses;Written Tutorials;Stack Overflow;Certification videos,edX;Udemy;Coursera,30,28,"Developer, back-end",500 to 999 employees,I have little or no influence,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Poland,PLN	Polish zloty,808447,C++;Java;PHP;Python;Rust;VBA,Julia;Python;Rust,Dynamodb;Elasticsearch;IBM DB2;MariaDB;Redis,Elasticsearch;PostgreSQL,Amazon Web Services (AWS);VMware,NA,NA,NA,NumPy,NumPy;Pandas;Qt;Scikit-Learn;TensorFlow,Ant;Cargo;Composer;Docker;Kubernetes;Make;Pip,Cargo;Composer;Docker;Kubernetes;Pip,Jupyter Notebook/JupyterLab;Notepad++;Visual Studio Code,Jupyter Notebook/JupyterLab;Notepad++;Visual Studio Code,Ubuntu,AIX;Red Hat;Ubuntu;Windows,Confluence;Jira;Markdown File;Notion;Trello;Wikis,Confluence;Jira;Markdown File;Wikis,Microsoft Teams;Signal;Slack;Wickr;Zoom,Slack;Zoom,NA,NA,NA,NA,Stack Overflow,A few times per month or weekly,No,NA,Neutral,"My experiance with SO is overall good, and hits relevence is usually good, but I did not noticed any extensive use of AI","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,28,Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,1-2 times a week,1-2 times a week,Never,60-120 minutes a day,30-60 minutes a day,DevOps function;Microservices;Automated testing;Observability tools;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Financial Services,Appropriate in length,Neither easy nor difficult,193430
57510,I agree,"I am not primarily a developer, but I write code sometimes as part of my work/studies",18-24 years old,"Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Hobby,Something else,"Other online resources (e.g., videos, blogs, forum)",How-to videos;Video-based Online Courses;Written-based Online Courses;Written Tutorials;Stack Overflow;Certification videos,NA,2,Less than 1 year,"Developer, mobile",2 to 9 employees,I have some influence,Given a list,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Poland,PLN	Polish zloty,NA,HTML/CSS;Java,HTML/CSS;Java;Kotlin,Firebase Realtime Database,Cloud Firestore;Firebase Realtime Database,NA,NA,Node.js,NA,NA,NA,Google Test;Pip;Unity 3D,Google Test;Pip,Android Studio;Atom;IntelliJ IDEA;Visual Studio;Visual Studio Code,Android Studio;Fleet;IntelliJ IDEA;Visual Studio Code,Android;Windows,Windows,NA,NA,Discord,Discord,ChatGPT,Google Bard AI,Tabnine,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat",NA,"No, but I plan to soon",Unsure,NA,Somewhat distrust,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA
