ResponseId,Q120,MainBranch,Age,Employment,RemoteWork,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,LearnCodeCoursesCert,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,TechList,BuyNewTool,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,AISearchHaveWorkedWith,AISearchWantToWorkWith,AIDevHaveWorkedWith,AIDevWantToWorkWith,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,SOAI,AISelect,AISent,AIAcc,AIBen,AIToolInterested in Using,AIToolCurrently Using,AIToolNot interested in Using,AINextVery different,AINextNeither different nor similar,AINextSomewhat similar,AINextVery similar,AINextSomewhat different,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,ProfessionalTech,Industry,SurveyLength,SurveyEase,ConvertedCompYearly
28119,I agree,"I am not primarily a developer, but I write code sometimes as part of my work/studies",35-44 years old,"Employed, full-time",Remote,Hobby;Professional development or self-paced learning from online courses,Some college/university study without earning a degree,"Books / Physical media;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Written-based Online Courses;Written Tutorials,NA,23,18,Engineering manager,20 to 99 employees,I have a great deal of influence,Investigate,Start a free trial,United States of America,USD	United States dollar,215000,Bash/Shell (all shells);Julia;Lua,Julia;Zig,PostgreSQL,PostgreSQL,Amazon Web Services (AWS),Amazon Web Services (AWS),NA,NA,NA,NA,Ansible;Docker;Kubernetes;Make;Nix;Terraform,Docker;Kubernetes;Nix;Pacman;Terraform,Neovim;Visual Studio Code,Neovim,iOS;iPadOS;MacOS,MacOS;Ubuntu,GitHub Discussions;Markdown File,GitHub Discussions;Markdown File;Shortcut,Google Meet;Slack;Zoom,Slack;Zulip,ChatGPT;WolframAlpha,ChatGPT;Google Bard AI;WolframAlpha,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Neutral,I think it would be great.,"No, but I plan to soon",Favorable,NA,Somewhat trust,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,215000
28120,I agree,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Hobby;Freelance/contract work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;Friend or family member;Hackathons (virtual or in-person);Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);Coding Bootcamp",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Recorded coding sessions;How-to videos;Video-based Online Courses;Written-based Online Courses;Click to write Choice 20;Stack Overflow,NA,25,13,"Developer, back-end",20 to 99 employees,I have some influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,109000,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python;Solidity;SQL;TypeScript,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python;Rust;Solidity;SQL;TypeScript,Cosmos DB;Elasticsearch;MongoDB;Neo4J;PostgreSQL;Redis;Solr;SQLite,Cosmos DB;Elasticsearch;Neo4J;PostgreSQL;Redis;SQLite,Amazon Web Services (AWS);Cloudflare;Google Cloud;Microsoft Azure,Amazon Web Services (AWS);Cloudflare;Google Cloud;Microsoft Azure,Django;FastAPI;Flask;jQuery;Vue.js,Django;FastAPI;Flask;jQuery;Vue.js,Apache Kafka;Flutter;RabbitMQ,Apache Kafka;NumPy;Opencv;RabbitMQ;TensorFlow,bandit;Docker;Kubernetes;npm;Pip,Docker;Kubernetes;Pip,IntelliJ IDEA;Jupyter Notebook/JupyterLab;Notepad++;PyCharm,Notepad++;PyCharm,Ubuntu,Ubuntu,Jira;Trello,Jira;Trello,Slack;Whatsapp;Zoom,Slack;Whatsapp;Zoom,Google Bard AI,ChatGPT;Google Bard AI;WolframAlpha,NA,NA,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",search,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,People manager,13,Strongly agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,10+ times a week,10+ times a week,1-2 times a week,Over 120 minutes a day,Over 120 minutes a day,DevOps function;Microservices;Automated testing;Observability tools;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Easy,135311
28121,I agree,"I used to be a developer by profession, but no longer am",45-54 years old,"Independent contractor, freelancer, or self-employed;Employed, part-time","Hybrid (some remote, some in-person)",Hobby;Professional development or self-paced learning from online courses;Freelance/contract work;School or academic work,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Books / Physical media;Colleague;Friend or family member;Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;How-to videos;Video-based Online Courses;Written-based Online Courses;Written Tutorials;Click to write Choice 20;Stack Overflow;Programming Games,Other;Coursera,42,35,Data or business analyst,NA,NA,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Other (please specify):;Read ratings or reviews on third party sites like G2 Crowd,United States of America,NA,NA,Bash/Shell (all shells);C;C#;C++;JavaScript;MATLAB;Perl;Python;R,Bash/Shell (all shells);C;C#;C++;JavaScript;MATLAB;Perl;Python;R,PostgreSQL,NA,Amazon Web Services (AWS),NA,NA,NA,.NET Framework (1.0 - 4.8);GTK;Hadoop;NumPy;Opencv;Pandas,GTK;NumPy;Opencv;Pandas,GNU GCC;Make;Pip;Visual Studio Solution,GNU GCC;Make;Pip,Eclipse;Emacs;Jupyter Notebook/JupyterLab;Notepad++;RStudio;Visual Studio,Emacs;Notepad++;RStudio,Cygwin;Debian;Other Linux-based;Ubuntu,Cygwin;Debian;MacOS;Other Linux-based;Ubuntu;Windows,Confluence;Jira,NA,Cisco Webex Teams;Google Meet;Skype;Zoom,Cisco Webex Teams;Google Meet;Skype;Zoom,NA,NA,NA,NA,Stack Overflow;Stack Exchange,A few times per month or weekly,No,NA,"No, not really",I am not in favor of using AI tools to improve the Stack Overflow interaction with human users,Yes,Very unfavorable,Other (please explain),Highly distrust,,Other (please describe),Learning about a codebase;Project planning;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Collaborating with teammates ,,,,Other (please describe),,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA
28122,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Professional development or self-paced learning from online courses,Primary/elementary school,"Books / Physical media;Other online resources (e.g., videos, blogs, forum)","Recorded coding sessions;Written-based Online Courses;Online challenges (e.g., daily or weekly coding challenges);Click to write Choice 20",NA,4,7,NA,20 to 99 employees,I have little or no influence,NA,Research companies that have advertised on sites I visit,Thailand,THB	Thai baht,2000000000,Ada,Nim;Objective-C;OCaml;Perl,NA,NA,NA,NA,Angular,NA,NA,NA,NA,NA,NA,NA,Android,Android,NA,NA,NA,NA,NA,NA,NA,NA,Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),Daily or almost daily,Not sure/can't remember,NA,Neutral,Freedom,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,25,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,1-2 times a week,1-2 times a week,1-2 times a week,15-30 minutes a day,15-30 minutes a day,Continuous integration (CI) and (more often) continuous delivery,Financial Services,Appropriate in length,Difficult,57513831
28123,I agree,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Online Courses or Certification;On the job training;School (i.e., University, College, etc)",NA,Udemy,9,4,"Engineer, site reliability",100 to 499 employees,I have some influence,Given a list,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have emailed me,United States of America,USD	United States dollar,178000,Bash/Shell (all shells);Java;R;Scala,TypeScript,Elasticsearch;MongoDB;Redis,NA,Amazon Web Services (AWS);Google Cloud,NA,NA,NA,NA,NA,Docker;Homebrew;Kubernetes;Pip;Terraform,NA,Sublime Text;Visual Studio;Visual Studio Code,NA,Windows,MacOS,Confluence;Jira,NA,Google Meet;Microsoft Teams;Slack;Whatsapp;Zoom,NA,ChatGPT,ChatGPT,NA,NA,Stack Overflow,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,Neutral,NA,"No, but I plan to soon",Very favorable,NA,Somewhat trust,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,178000
28124,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)","Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;How-to videos;Video-based Online Courses;Auditory material (e.g., podcasts);Online challenges (e.g., daily or weekly coding challenges);Written Tutorials;Click to write Choice 20;Stack Overflow",Codecademy;edX;Coursera,4,3,"Developer, full-stack","10,000 or more employees",I have little or no influence,NA,Start a free trial;Research companies that have advertised on sites I visit;Read ratings or reviews on third party sites like G2 Crowd,United States of America,USD	United States dollar,87000,HTML/CSS;JavaScript;PHP;SQL,Go;HTML/CSS;Java;JavaScript;Python;Rust;SQL,MySQL,Cassandra;Elasticsearch;MongoDB;MySQL,NA,NA,Drupal;Vue.js,Django;FastAPI;React;Spring Boot;Svelte;Vue.js,NA,NA,Pip,Docker;Pip,Vim;Visual Studio Code,Vim;Visual Studio Code;VSCodium,Ubuntu,Ubuntu,Trello,NA,Slack;Zoom,Slack,ChatGPT,NA,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,No,NA,"No, not really","In general I think Stack Overflow's desire to use Generative AI in answers is a bad idea. AI is probably most helpful in summarizing answers provided by human users and helping users create titles based on the question asked, or possibly even help summarizing a question being asked. I do NOT think the AI should be used to answer the questions themselves.","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,3,Strongly agree,Agree,Agree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,1-2 times a week,6-10 times a week,3-5 times a week,15-30 minutes a day,15-30 minutes a day,None of these,Higher Education,Appropriate in length,Easy,87000
28125,I agree,"I am not primarily a developer, but I write code sometimes as part of my work/studies",25-34 years old,"Employed, full-time",Remote,Hobby;Professional development or self-paced learning from online courses,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Books / Physical media;Friend or family member;Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;How-to videos;Video-based Online Courses;Written-based Online Courses;Written Tutorials;Stack Overflow,edX;Coursera,6,5,Data scientist or machine learning specialist,10 to 19 employees,I have a great deal of influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,48100,Bash/Shell (all shells);Python;R,Bash/Shell (all shells);Julia;Python;R;SQL,NA,NA,Digital Ocean,Digital Ocean;Google Cloud,NA,NA,NumPy;Pandas;Scikit-Learn;Tidyverse,NumPy;Pandas;Scikit-Learn;Tidyverse,NA,NA,Neovim;Visual Studio Code,Neovim;Visual Studio Code,Windows,Windows;Windows Subsystem for Linux (WSL),Miro,Miro,Google Chat;Google Meet;Microsoft Teams,Google Chat;Google Meet;Microsoft Teams,ChatGPT,ChatGPT,NA,NA,Stack Overflow;Stack Exchange,Multiple times per day,No,NA,Not sure,"I don't think the technology is mature enough to be helpful with the manner in which we use stackoverflow. Maybe a recommender system or a ""similar questions/threads to this"" might be nice.","No, but I plan to soon",Indifferent,NA,Highly distrust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,People manager,2,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,1-2 times a week,3-5 times a week,1-2 times a week,60-120 minutes a day,30-60 minutes a day,None of these,Other,Appropriate in length,Easy,59710
28126,I agree,"I am not primarily a developer, but I write code sometimes as part of my work/studies",35-44 years old,"Employed, full-time",Remote,Hobby;Professional development or self-paced learning from online courses;Freelance/contract work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Other online resources (e.g., videos, blogs, forum)","Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Recorded coding sessions;How-to videos;Video-based Online Courses;Written-based Online Courses;Auditory material (e.g., podcasts);Written Tutorials;Stack Overflow;Interactive tutorial;Programming Games",NA,15,10,"Engineer, site reliability","5,000 to 9,999 employees",I have little or no influence,NA,Ask developers I know/work with;Visit developer communities like Stack Overflow,United States of America,USD	United States dollar,NA,Bash/Shell (all shells);JavaScript;Perl;Python;SQL,Go;Rust,Cassandra;MariaDB;MySQL;PostgreSQL;SQLite,Cassandra,"Amazon Web Services (AWS);Linode, now Akamai;Microsoft Azure;OpenShift","Linode, now Akamai",Django;Flask;Node.js;Svelte,Flask;Svelte,NA,NA,Ansible;Docker;Kubernetes,NA,Vim;Visual Studio;Visual Studio Code,Vim;Visual Studio;Visual Studio Code,Arch;MacOS;Ubuntu,MacOS;Ubuntu,Confluence,Confluence,Cisco Webex Teams;Discord;IRC;Mattermost;Microsoft Teams,Cisco Webex Teams,ChatGPT,ChatGPT;Google Bard AI,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Is good yes?,Yes,Favorable,Increase productivity;Speed up learning,Somewhat distrust,Project planning;Testing code;Committing and reviewing code;Deployment and monitoring,Learning about a codebase;Writing code;Documenting code;Debugging and getting help,Collaborating with teammates ,,,,,Learning about a codebase;Writing code;Documenting code;Debugging and getting help,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,NA
28127,I agree,I am a developer by profession,18-24 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Stack Overflow,NA,8,5,"Developer, full-stack",500 to 999 employees,I have some influence,Other,Ask developers I know/work with,United States of America,USD	United States dollar,80000,C#;HTML/CSS;JavaScript;PHP;Python;TypeScript,JavaScript;Python;TypeScript,MySQL;PostgreSQL;SQLite,MySQL,Digital Ocean,NA,Angular;ASP.NET;Django;Express;FastAPI;Flask;React,React,NumPy;Pandas;React Native,NA,NA,NA,Visual Studio;Visual Studio Code;Xcode,Visual Studio Code,iOS;MacOS;Windows,iOS;MacOS;Windows,Markdown File,Markdown File,Microsoft Teams;Zoom,NA,ChatGPT,NA,GitHub Copilot,GitHub Copilot,Stack Overflow,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",NA,Yes,Unfavorable,Improve accuracy in coding,Neither trust nor distrust,Documenting code;Debugging and getting help;Testing code,Project planning;Debugging and getting help,Writing code;Committing and reviewing code;Deployment and monitoring;Collaborating with teammates ,,Debugging and getting help,,,Project planning;Debugging and getting help,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,80000
28128,I agree,I am a developer by profession,35-44 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,Contribute to open-source projects;Bootstrapping a business;Professional development or self-paced learning from online courses;Freelance/contract work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum)","Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Recorded coding sessions;How-to videos;Video-based Online Courses;Auditory material (e.g., podcasts);Written Tutorials;Click to write Choice 20;Stack Overflow;Interactive tutorial;Certification videos",Udemy;Pluralsight;Coursera,25,18,"Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",I have a great deal of influence,Investigate,Start a free trial;Ask developers I know/work with,United States of America,USD	United States dollar,NA,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Objective-C;PHP;PowerShell;Python;Rust;SQL;TypeScript,C#;Go;HTML/CSS;JavaScript;Python;Rust;SQL;Swift;TypeScript,Firebase Realtime Database;Microsoft SQL Server;MySQL;SQLite,Cosmos DB;Firebase Realtime Database;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,Amazon Web Services (AWS);Firebase;Google Cloud;Managed Hosting;Microsoft Azure;Netlify,Amazon Web Services (AWS);Firebase;Microsoft Azure;Netlify,Angular;ASP.NET;ASP.NET CORE;Blazor;Express;Flask;Gatsby;jQuery;Node.js;React;Vue.js,Angular;ASP.NET;ASP.NET CORE;Blazor;Express;Gatsby;jQuery;Next.js;Node.js;Qwik;React;Solid.js;Svelte;Vue.js,.NET (5+) ;.NET MAUI;NumPy;Opencv;Pandas;SwiftUI;TensorFlow;Torch/PyTorch,.NET (5+) ;.NET MAUI;Capacitor;Hugging Face Transformers;NumPy;Opencv;Pandas;SwiftUI;Torch/PyTorch,CMake;Docker;Homebrew;Make;MSBuild;npm;NuGet;Pip;pnpm;Unity 3D;Webpack;Yarn,Docker;Unreal Engine,IntelliJ IDEA;Jupyter Notebook/JupyterLab;Notepad++;Visual Studio;Visual Studio Code;Xcode,Fleet;Visual Studio;Visual Studio Code;Xcode,MacOS,Android;iOS;iPadOS;MacOS;Other Linux-based;Ubuntu;Windows;Windows Subsystem for Linux (WSL),Clickup;GitHub Discussions;Notion,GitHub Discussions;Notion,Discord;Google Meet;Microsoft Teams;Skype;Slack;Telegram;Whatsapp;Zoom,Discord;Slack;Zoom,Bing AI;ChatGPT;Google Bard AI;You.com,ChatGPT,AWS CodeWhisperer;GitHub Copilot,AWS CodeWhisperer;GitHub Copilot,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"Yes, somewhat","Yes, SO should use AI tools.",Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning,Neither trust nor distrust,Learning about a codebase;Project planning;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Testing code,Project planning,Documenting code;Testing code,,,,Learning about a codebase;Writing code;Debugging and getting help,Yes,Individual contributor,25,Strongly agree,Neither agree nor disagree,Disagree,Agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Never,1-2 times a week,1-2 times a week,Less than 15 minutes a day,Less than 15 minutes a day,DevOps function;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Neither easy nor difficult,NA
28129,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);Coding Bootcamp",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Other (Please specify):,NA,11,2,"Developer, QA or test",100 to 499 employees,I have some influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Indonesia,IDR	Indonesian rupiah,144000000,Clojure;HTML/CSS;Java;JavaScript;Kotlin;Python;Scala,Clojure;HTML/CSS;Kotlin;Lua,SQLite,Datomic;SQLite,Google Cloud,Google Cloud,NA,NA,NA,NA,Docker;Gradle;Maven (build tool);Pip,NA,IntelliJ IDEA;Visual Studio Code,IntelliJ IDEA;Visual Studio Code,MacOS;Windows,MacOS,Confluence;GitHub Discussions;Jira;Markdown File,Confluence;GitHub Discussions;Markdown File,Discord;Google Meet;Slack,Discord;Google Meet;Slack,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,No strong opinion,"No, but I plan to soon",Indifferent,NA,Neither trust nor distrust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,2,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Agree,1-2 times a week,1-2 times a week,Never,30-60 minutes a day,30-60 minutes a day,DevOps function;Microservices;Automated testing;Observability tools;Innersource initiative;Continuous integration (CI) and (more often) continuous delivery,Financial Services,Appropriate in length,Easy,9696
28130,I agree,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Hobby;Bootstrapping a business,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Books / Physical media;Coding Bootcamp,NA,NA,10,8,"Developer, full-stack",500 to 999 employees,I have little or no influence,NA,Start a free trial,United States of America,USD	United States dollar,150000,HTML/CSS;JavaScript;Ruby;Rust,HTML/CSS;Rust;TypeScript,MySQL;PostgreSQL;Snowflake,PostgreSQL,NA,NA,Django;Ruby on Rails,Next.js,NA,NA,Cargo;Docker;Homebrew;npm;Pip;Webpack,Cargo;Docker,Neovim;Visual Studio Code,Visual Studio Code,MacOS;Windows Subsystem for Linux (WSL),MacOS;Windows Subsystem for Linux (WSL),Jira;Trello,NA,Google Meet;Slack;Zoom,NA,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat","Not a good opinion unless it's explatory, heavily reviewed by humans, and taken slowly","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,8,Strongly agree,Strongly agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,NA,NA,NA,Less than 15 minutes a day,Less than 15 minutes a day,DevOps function,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Neither easy nor difficult,150000
28131,I agree,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Hobby,Some college/university study without earning a degree,"Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Recorded coding sessions;Written Tutorials,NA,30,25,Developer Experience,"Just me - I am a freelancer, sole proprietor, etc.",I have little or no influence,NA,NA,Uruguay,UYU	Uruguayan peso,NA,Clojure;Java;JavaScript;Rust,Clojure;Rust,Datomic;PostgreSQL;SQLite,Datomic;PostgreSQL;SQLite,Amazon Web Services (AWS),NA,React,React,NA,NA,NA,NA,Emacs;IntelliJ IDEA,Emacs;IntelliJ IDEA,Debian,Debian,NA,NA,Slack,Slack,ChatGPT,ChatGPT,NA,NA,Stack Overflow,A few times per week,No,NA,"No, not really",NA,Yes,Favorable,Speed up learning,Somewhat trust,Learning about a codebase;Debugging and getting help;Committing and reviewing code,Debugging and getting help,,,,,,Debugging and getting help,Yes,Individual contributor,25,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,NA,NA,NA,30-60 minutes a day,15-30 minutes a day,NA,NA,NA,NA,NA
28132,I agree,"I used to be a developer by profession, but no longer am",45-54 years old,"Employed, full-time",In-person,Hobby,Some college/university study without earning a degree,"Books / Physical media;Online Courses or Certification;School (i.e., University, College, etc)",NA,Udemy,33,31,"Senior Executive (C-Suite, VP, etc.)",NA,NA,Investigate,Start a free trial;Ask developers I know/work with;Research companies that have advertised on sites I visit,United States of America,NA,NA,Bash/Shell (all shells);HTML/CSS;JavaScript;Ruby;SQL,Bash/Shell (all shells);HTML/CSS;JavaScript;Ruby;SQL,MySQL;SQLite,MySQL;SQLite,Amazon Web Services (AWS),Amazon Web Services (AWS),jQuery;React;Ruby on Rails,jQuery;React;Ruby on Rails,Electron,Electron,npm;Terraform,npm;Terraform,Sublime Text;Visual Studio Code,Visual Studio Code,MacOS;Ubuntu,MacOS;Ubuntu,GitHub Discussions,GitHub Discussions,Google Chat;Microsoft Teams,Google Chat;Microsoft Teams,NA,NA,NA,NA,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,Your current search works great - I would fear that the bullshit around AI would decrease the quality of stackoverflow,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA
28133,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Online Courses or Certification;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);Coding Bootcamp",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Recorded coding sessions;How-to videos;Video-based Online Courses;Written-based Online Courses;Written Tutorials;Click to write Choice 20;Stack Overflow,Udemy;Pluralsight,4,2,"Developer, back-end",20 to 99 employees,I have some influence,Investigate,Start a free trial,Netherlands,EUR European Euro,46000,Java,Java,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stack Overflow;Stack Exchange,A few times per month or weekly,No,NA,"Yes, somewhat",NA,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,49261
28134,I agree,I am a developer by profession,45-54 years old,"Employed, full-time",Remote,I don’t code outside of work,"Associate degree (A.A., A.S., etc.)",On the job training,NA,NA,10,10,"Developer, back-end","5,000 to 9,999 employees",I have little or no influence,NA,Ask developers I know/work with,United States of America,USD	United States dollar,150000,C#;SQL,C#;SQL,Microsoft SQL Server,Microsoft SQL Server,NA,NA,ASP.NET;ASP.NET CORE,ASP.NET;ASP.NET CORE,.NET (5+) ;.NET Framework (1.0 - 4.8),.NET (5+) ;.NET Framework (1.0 - 4.8),NA,NA,NA,NA,NA,NA,NA,NA,Microsoft Teams;Slack,Microsoft Teams;Slack,NA,NA,NA,NA,Stack Overflow,Daily or almost daily,No,NA,"No, not at all",NA,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,150000
