ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
15388,I code primarily as a hobby,18-24 years old,"Student, full-time",NA,Apples,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Other online resources (e.g., videos, blogs, forum, online community)","Technical documentation;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);How-to videos;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,6,NA,"Developer, desktop or enterprise applications",NA,NA,NA,NA,NA,Russian Federation,NA,NA,Bash/Shell (all shells);Go;Haskell;JavaScript;Lua;Python;Rust,Haskell;OCaml;Rust,Haskell;Rust,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cargo,Cargo,Cargo,NA,NA,NA,Nix;Pacman,Pacman,Pacman,Emacs;Kate;Nano;Neovim;Sublime Text;Vim;Visual Studio Code;VSCodium,Emacs;Neovim,Emacs;Neovim,Arch,Arch,Obsidian,GitHub Discussions;Obsidian,Obsidian,Discord;Skype;Telegram;Whatsapp;Zoom,Discord;Matrix;Signal;Telegram,Discord;Telegram,Codeium;Phind;WolframAlpha,Codeium;Phind;WolframAlpha,Codeium;Phind;WolframAlpha,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,Neutral,Yes,Favorable,Increase productivity;Speed up learning;Other (please specify):,Highly distrust,Neither good or bad at handling complex tasks,Writing code;Search for answers,Learning about a codebase;Debugging and getting help;Testing code;Predictive analytics,Project planning;Documenting code;Committing and reviewing code;Deployment and monitoring;Generating content or synthetic data,,,Writing code;Search for answers,,,I'm not sure,Circulating misinformation or disinformation;Biased results that do not represent diverse viewpoints;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;We don’t have the right policies in place to reduce security risks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
15389,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Books;Written Tutorials;Stack Overflow;How-to videos;Interactive tutorial;Video-based Online Courses;AI,API document(s) and/or SDK document(s);Traditional public search engine,25,20,Engineering manager,10 to 19 employees,I have a great deal of influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is set up to be customized and needs to be engineered into a usable product,APIs;Customization;Integrated developer community;Reputation for quality and excellence;Connected to an open source project,France,EUR European Euro,NA,Assembly;Bash/Shell (all shells);C;C#;C++;JavaScript;PHP;Python;R;SQL;VBA;Visual Basic (.Net),C#;C++;Python,C#;C++;Python,InfluxDB;MariaDB;MySQL;SQLite,SQLite,SQLite,Amazon Web Services (AWS);Heroku;Scaleway,Scaleway,Scaleway,Django;FastAPI;Flask;Node.js;Symfony;Vue.js;WordPress,FastAPI;Flask;Vue.js,FastAPI;Flask;Vue.js,Arduino;CMake;cppunit;LLVM's Clang;MSVC;Rasberry Pi,Arduino;MSVC,Arduino;MSVC,.NET (5+) ;.NET Framework (1.0 - 4.8);CUDA;DirectX;Keras;MFC;NumPy;Opencv;OpenGL;Pandas;Qt;Scikit-Learn;TensorFlow,.NET Framework (1.0 - 4.8);CUDA;DirectX;Keras;NumPy;Opencv;Pandas;TensorFlow,.NET Framework (1.0 - 4.8);CUDA;DirectX;Keras;NumPy;Opencv;Pandas;TensorFlow,APT;Composer;Docker;Google Test;Make;MSBuild;NuGet;Pip;Visual Studio Solution,APT;Docker;Pip;Visual Studio Solution,APT;Docker;Pip;Visual Studio Solution,Code::Blocks;Notepad++;Vim;Visual Studio;Visual Studio Code,Notepad++;Vim;Visual Studio;Visual Studio Code,Notepad++;Vim;Visual Studio;Visual Studio Code,Android,Debian;Ubuntu;Windows,NA,NA,NA,Mattermost;Skype;Telegram;Whatsapp;Zoom,Mattermost,Mattermost,ChatGPT;Visual Studio Intellicode,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, somewhat","No, but I plan to soon",Favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Energy demand;Other (please specify):,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,NA,NA
15390,I am a developer by profession,25-34 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed;Employed, part-time",Remote,Apples,Hobby;Contribute to open-source projects;Bootstrapping a business;Professional development or self-paced learning from online courses;Freelance/contract work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Friend or family member",Technical documentation;Books;Written Tutorials;Stack Overflow;Video-based Online Courses;Written-based Online Courses;Certification videos,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),8,6,"Developer, mobile",100 to 499 employees,I have some influence,Ask developers I know/work with;Ask a generative AI tool;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is set up to be customized and needs to be engineered into a usable product,Customization;Integrated developer community;Quality support system;Reputation for quality and excellence,Uzbekistan,USD	United States dollar,NA,Crystal;Kotlin,Crystal;Kotlin;Rust,Crystal;Kotlin,Firebase Realtime Database,NA,NA,Amazon Web Services (AWS);Cloudflare;Google Cloud,NA,NA,NA,NA,NA,Rasberry Pi,NA,NA,Flutter;Ktor;Opencv;Pandas;Qt;TensorFlow,Flutter;Ktor;Opencv;Pandas;TensorFlow,Flutter;Ktor;Opencv;Pandas;TensorFlow,Dagger;Gradle;npm,Dagger;Gradle;Kubernetes;npm,Dagger;Gradle;npm,Android Studio;IntelliJ IDEA;Visual Studio;Visual Studio Code,Android Studio;IntelliJ IDEA;Visual Studio;Visual Studio Code,Android Studio;IntelliJ IDEA;Visual Studio;Visual Studio Code,Android;ChromeOS;MacOS;Other Linux-based;Ubuntu;Windows,Android;ChromeOS;iOS;MacOS;Ubuntu;Windows,Clickup;Markdown File;Notion,Markdown File;Notion,Markdown File;Notion,Slack;Telegram;Whatsapp;Zoom,Slack;Telegram;Whatsapp;Zoom,Slack;Telegram;Whatsapp;Zoom,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot;Google Gemini,ChatGPT;GitHub Copilot,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"Yes, somewhat","No, but I plan to soon",Favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Energy demand,"AI tools lack context of codebase,  internal architecture, and/or company knowledge",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,NA,NA
15391,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,I don’t code outside of work,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Colleague;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Written Tutorials;Stack Overflow;Written-based Online Courses;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),16,12,"Developer, AI",500 to 999 employees,I have little or no influence,Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Reputation for quality and excellence;Connected to an open source project,Austria,EUR European Euro,68600,HTML/CSS;JavaScript;Kotlin;Python;SQL;TypeScript,Clojure;Kotlin;Python;SQL;TypeScript,Kotlin;Python;SQL;TypeScript,PostgreSQL;SQLite,PostgreSQL;SQLite,PostgreSQL;SQLite,NA,NA,NA,Spring Boot;Vue.js,Spring Boot;Vue.js,Spring Boot;Vue.js,NA,NA,NA,NumPy;Pandas;RabbitMQ;Scikit-Learn;Torch/PyTorch,CUDA;NumPy;Opencv;Pandas;RabbitMQ;Scikit-Learn;Torch/PyTorch,NumPy;Pandas;RabbitMQ;Scikit-Learn;Torch/PyTorch,Docker;Gradle;npm,Docker;Gradle;Kubernetes,Docker;Gradle,IntelliJ IDEA,IntelliJ IDEA;Jupyter Notebook/JupyterLab;Visual Studio Code,IntelliJ IDEA,Android;Ubuntu;Windows,Ubuntu,Confluence;Jira;Miro,Confluence;Jira;Miro,Confluence;Jira;Miro,Microsoft Teams,NA,NA,ChatGPT,ChatGPT;GitHub Copilot,ChatGPT,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not at all",Yes,Favorable,Increase productivity;Greater efficiency;Speed up learning,Somewhat distrust,Bad at handling complex tasks,Writing code;Documenting code;Debugging and getting help;Testing code;Search for answers;Generating content or synthetic data,Learning about a codebase;Project planning;Committing and reviewing code;Deployment and monitoring;Predictive analytics,,,Generating content or synthetic data,Writing code;Documenting code;Debugging and getting help;Testing code;Search for answers,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;We don’t have the right policies in place to reduce security risks",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,73681,NA
15392,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses;Freelance/contract work,Some college/university study without earning a degree,"School (i.e., University, College, etc)",NA,NA,10,6,"Developer, front-end",20 to 99 employees,I have some influence,Start a free trial,Out-of-the-box is ready to go with little need for customization,Integrated developer community;Reputation for quality and excellence;Connected to an open source project,Greece,EUR European Euro,26600,JavaScript;TypeScript,JavaScript;TypeScript,JavaScript;TypeScript,NA,NA,NA,Cloudflare;Digital Ocean;Netlify;Vercel,Cloudflare;Digital Ocean;Vercel,Cloudflare;Digital Ocean;Vercel,Angular;Astro;Node.js;React;WordPress,Astro;Next.js;Node.js;React;WordPress,Astro;Node.js;React;WordPress,NA,NA,NA,NA,NA,NA,npm;Vite;Webpack,npm;Vite,npm;Vite,PhpStorm;Visual Studio Code,PhpStorm;Visual Studio Code,PhpStorm;Visual Studio Code,MacOS,MacOS,GitHub Discussions;Trello,GitHub Discussions;Trello,GitHub Discussions;Trello,Slack,Slack,Slack,ChatGPT;GitHub Copilot,ChatGPT,ChatGPT,Stack Overflow,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions,"No, not really",Yes,Favorable,Increase productivity;Make workload more manageable,Somewhat trust,Neither good or bad at handling complex tasks,Writing code;Documenting code;Debugging and getting help;Committing and reviewing code,Learning about a codebase;Project planning;Generating content or synthetic data,Testing code;Deployment and monitoring;Predictive analytics;Search for answers,Writing code,,Documenting code;Debugging and getting help;Committing and reviewing code,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data,Don’t trust the output or answers;Not everyone uses them,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,28570,NA
15393,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;School (i.e., University, College, etc);Online Courses or Certification",NA,NA,25,18,"Developer, back-end","1,000 to 4,999 employees",I have little or no influence,Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit,Is set up to be customized and needs to be engineered into a usable product,APIs;Integrated developer community;Frequent updates to features,France,EUR European Euro,50000,C#;C++;SQL,Rust,NA,Microsoft SQL Server,PostgreSQL,NA,NA,NA,NA,NA,NA,NA,MSVC,Cargo,NA,.NET Framework (1.0 - 4.8),NA,NA,Make;MSBuild,NA,NA,Visual Studio,NA,NA,Fedora,Windows;Windows Subsystem for Linux (WSL),Markdown File;Wikis,Markdown File;Wikis,Markdown File;Wikis,Mattermost;Skype,Mattermost,Mattermost,Codeium,Codeium,Codeium,Stack Overflow,A few times per month or weekly,No,NA,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Indifferent,Increase productivity,Somewhat distrust,Bad at handling complex tasks,Writing code,Learning about a codebase;Documenting code;Generating content or synthetic data,,,Writing code,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Energy demand,"AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of executive buy-in;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,18,Agree,Strongly agree,Strongly disagree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Strongly disagree,1-2 times a week,3-5 times a week,6-10 times a week,15-30 minutes a day,15-30 minutes a day,Amount of technical debt;Tracking my work,DevOps function;Observability tools;Continuous integration (CI) and (more often) continuous delivery,On-prem,Internal Developer portal,Banking/Financial Services,10,0,20,20,10,30,10,0,0,Appropriate in length,Neither easy nor difficult,53703,3
15394,"I am not primarily a developer, but I write code sometimes as part of my work/studies",25-34 years old,"Employed, full-time;Employed, part-time",Remote,Apples,Hobby,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Friend or family member","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Interactive tutorial;Written-based Online Courses;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base,20,14,Other (please specify):,100 to 499 employees,I have a great deal of influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,Germany,EUR European Euro,95000,C++;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Rust;TypeScript,C++;Go;Java;Kotlin;Rust,C++;Go;Java;Kotlin;Rust,H2;MySQL;PostgreSQL,Cassandra;PostgreSQL,PostgreSQL,Amazon Web Services (AWS);Google Cloud,Amazon Web Services (AWS),Amazon Web Services (AWS),Node.js;React;Spring Boot,Svelte,NA,Arduino;CMake;Cargo;LLVM's Clang;Micronaut;PlatformIO,CMake;Cargo;LLVM's Clang;Micronaut;PlatformIO,CMake;Cargo;LLVM's Clang;Micronaut;PlatformIO,JAX;Opencv;Quarkus;Spring Framework,Apache Kafka;Opencv;Quarkus;Spring Framework,Opencv;Quarkus;Spring Framework,APT;Docker;Gradle;Homebrew;Kubernetes;Pip;Podman;Terraform,APT;Docker;Gradle;Homebrew;Kubernetes;Podman;Pulumi,APT;Docker;Gradle;Homebrew;Kubernetes;Podman,CLion;Goland;IntelliJ IDEA;Nano;Visual Studio Code,IntelliJ IDEA;Nano;Visual Studio Code,IntelliJ IDEA;Nano;Visual Studio Code,MacOS;Windows,MacOS;Other Linux-based;Other (please specify):,Asana;Confluence;Jira;Miro,Confluence;Jira;Miro,Confluence;Jira;Miro,Google Meet;Microsoft Teams;Slack,Google Meet;Slack,Google Meet;Slack,ChatGPT;Google Gemini,ChatGPT;Google Gemini,ChatGPT;Google Gemini,Stack Overflow;Stack Overflow Blog or Podcast,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,14,Strongly agree,Agree,Disagree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,10+ times a week,10+ times a week,10+ times a week,Over 120 minutes a day,30-60 minutes a day,Amount of technical debt;Tracking my work;Complexity of tech stack for build;Maintaining security of code being produced;Patching/updating core components;Reliability of tools/systems used in work,DevOps function;Observability tools;AI-assisted technology tool(s);Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Traditional public search engine,Banking/Financial Services,40,0,10,0,20,20,0,0,10,Appropriate in length,Neither easy nor difficult,102036,8
15395,I am a developer by profession,35-44 years old,"Employed, full-time",In-person,Apples,I don’t code outside of work,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Books;Stack Overflow;Written-based Online Courses,API document(s) and/or SDK document(s);Traditional public search engine,23,13,"Developer, mobile",10 to 19 employees,I have little or no influence,Start a free trial;Visit developer communities like Stack Overflow,NA,NA,Italy,EUR European Euro,38000,Java;Objective-C;Swift,Swift,Swift,MongoDB;MySQL;PostgreSQL;SQLite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Android Studio;Eclipse;Netbeans;Xcode,Xcode,Xcode,MacOS;Windows,MacOS,Asana;Jira;Miro,Jira,Jira,Google Chat;Google Meet;Microsoft Teams;Skype;Slack;Telegram;Whatsapp,Microsoft Teams;Slack,Microsoft Teams;Slack,ChatGPT,NA,NA,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Showcase expertise with code solutions,"Yes, somewhat","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,40814,NA
15396,I am a developer by profession,25-34 years old,"Employed, full-time",In-person,Apples,I don’t code outside of work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Coding Bootcamp","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Social Media;Written-based Online Courses;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),3,1,"Developer, full-stack",500 to 999 employees,I have some influence,Start a free trial;Ask a generative AI tool;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Research companies that have advertised on sites I visit,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence;Frequent updates to features,India,INR	Indian rupee,NA,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;Python;Rust;SQL,Bash/Shell (all shells);Dart;Go;HTML/CSS;JavaScript;PHP;PowerShell;Python;Rust;SQL,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;Python;Rust;SQL,MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;SQLite;Supabase,Cassandra;Microsoft SQL Server;MongoDB;MySQL;Neo4J;PostgreSQL;Redis;SQLite,Microsoft SQL Server;MySQL;PostgreSQL;SQLite,Google Cloud;Managed Hosting,Cloudflare;Digital Ocean;Google Cloud;Managed Hosting;OpenStack;Oracle Cloud Infrastructure (OCI),Google Cloud;Managed Hosting,CodeIgniter;Django;FastAPI;Flask;jQuery;Node.js;Svelte,CodeIgniter;Deno;FastAPI;Flask;Htmx;jQuery;Laravel;Node.js;Solid.js,CodeIgniter;FastAPI;Flask;jQuery;Node.js,Cargo;GNU GCC,Cargo;GNU GCC,Cargo;GNU GCC,Flutter;NumPy;Opencv;Pandas;Tauri,Apache Kafka;Apache Spark;Flutter;NumPy;Opencv;Pandas;RabbitMQ;Tauri;Torch/PyTorch,Flutter;NumPy;Opencv;Pandas;Tauri,APT;Composer;npm;Pip;Vite,APT;Bun;Composer;Docker;npm;Pip;Podman;Puppet;Terraform;Vite,APT;Composer;npm;Pip;Vite,Jupyter Notebook/JupyterLab;Sublime Text;Visual Studio Code,Jupyter Notebook/JupyterLab;Neovim;Sublime Text;Visual Studio Code,Jupyter Notebook/JupyterLab;Sublime Text;Visual Studio Code,Debian;Ubuntu;Windows,Debian;Ubuntu;Windows,Markdown File,Basecamp;Markdown File,Markdown File,Google Meet;Microsoft Teams;Telegram;Whatsapp,Google Meet;Microsoft Teams;Slack;Telegram;Whatsapp,Google Meet;Microsoft Teams;Telegram;Whatsapp,ChatGPT;Codeium;Google Gemini;Visual Studio Intellicode,ChatGPT;Codeium;Google Gemini;Visual Studio Intellicode,ChatGPT;Codeium;Google Gemini;Visual Studio Intellicode,Stack Overflow,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,Neutral,Yes,Favorable,Speed up learning;Improve accuracy in coding,Neither trust nor distrust,"Good, but not great at handling complex tasks",Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Search for answers,Committing and reviewing code;Predictive analytics;Generating content or synthetic data,Project planning;Testing code;Deployment and monitoring,,Learning about a codebase;Writing code;Documenting code,Debugging and getting help;Search for answers,,,I'm not sure,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Not everyone uses them;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,3,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,1-2 times a week,Never,1-2 times a week,Less than 15 minutes a day,Less than 15 minutes a day,Amount of technical debt;Number of software tools in use;Showing my contributions;Complexity of tech stack for build;Reliability of tools/systems used in work,Innersource initiative,Hybrid (on-prem and cloud),Traditional public search engine,Banking/Financial Services,100,10,90,100,100,70,80,60,80,Appropriate in length,Easy,NA,8
15397,I am a developer by profession,25-34 years old,"Employed, full-time",In-person,Apples,Hobby;Contribute to open-source projects;Freelance/contract work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Friend or family member","Technical documentation;Books;Social Media;How-to videos;Video-based Online Courses;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,16,7,"Developer, back-end",20 to 99 employees,I have a great deal of influence,Ask developers I know/work with;Visit developer communities like Stack Overflow,Out-of-the-box is ready to go with little need for customization,Integrated developer community;Quality support system;Reputation for quality and excellence;Connected to an open source project,China,CNY	Chinese Yuan Renminbi,650000,Bash/Shell (all shells);C;C#;C++;Python;SQL,Bash/Shell (all shells);C;C++;Python,Bash/Shell (all shells);C;C++;Python,MongoDB;MySQL;PostgreSQL,PostgreSQL,PostgreSQL,Google Cloud,NA,NA,NA,NA,NA,GNU GCC;Rasberry Pi,GNU GCC;Rasberry Pi,GNU GCC;Rasberry Pi,NumPy;Opencv;Pandas;Ruff;Scikit-Learn;TensorFlow;Torch/PyTorch,NumPy;Opencv;Pandas;Ruff;Scikit-Learn;Torch/PyTorch,NumPy;Opencv;Pandas;Ruff;Scikit-Learn;Torch/PyTorch,APT;Docker;Make;Pip,APT;Docker;Make;Pip,APT;Docker;Make;Pip,Vim,Vim,Vim,Ubuntu,Ubuntu,Jira;Trello,Jira,Jira,Discord;Slack,NA,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Multiple times per day,No,NA,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,89684,NA
