ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
22441,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,Some college/university study without earning a degree,"Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Books;Written Tutorials;Stack Overflow;Interactive tutorial,API document(s) and/or SDK document(s);User guides or README files found in the source repository,15,10,"Senior Executive (C-Suite, VP, etc.)",2 to 9 employees,I have a great deal of influence,Start a free trial;Ask developers I know/work with;Read ratings or reviews on third party sites like G2 Crowd,Out-of-the-box is ready to go with little need for customization,Integrated developer community;Reputation for quality and excellence,United States of America,USD	United States dollar,NA,HTML/CSS;Python;Rust;TypeScript,Python;Rust;TypeScript,Python;Rust;TypeScript,Dynamodb;Elasticsearch;SQLite,Elasticsearch;SQLite,Elasticsearch;SQLite,Amazon Web Services (AWS),Amazon Web Services (AWS),Amazon Web Services (AWS),Angular;Deno;Svelte,Angular;Deno;Svelte,Angular;Deno;Svelte,Cargo,Cargo,Cargo,NumPy;Tauri;Torch/PyTorch,NumPy;Tauri;Torch/PyTorch,NumPy;Tauri;Torch/PyTorch,npm;Webpack,NA,NA,IntelliJ IDEA;Vim,IntelliJ IDEA;Vim,IntelliJ IDEA;Vim,MacOS,MacOS,GitHub Discussions;Jira;Notion;Obsidian,GitHub Discussions;Notion;Obsidian,GitHub Discussions;Notion;Obsidian,Discord;Slack;Zoom,Discord;Slack,Discord;Slack,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions,"No, not really",Yes,Very favorable,Increase productivity;Greater efficiency,Somewhat distrust,Neither good or bad at handling complex tasks,Project planning;Writing code;Documenting code;Generating content or synthetic data,,,Documenting code,,Project planning;Writing code;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,11,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Strongly agree,1-2 times a week,3-5 times a week,1-2 times a week,15-30 minutes a day,15-30 minutes a day,Complexity of tech stack for build,Automated testing;Knowledge sharing community;AI-assisted technology tool(s);Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Traditional public search engine,Fintech,5,0,0,25,25,10,10,20,5,Appropriate in length,Easy,NA,8
22442,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Written Tutorials;Stack Overflow;Coding sessions (live or recorded),NA,23,18,"Developer, full-stack",100 to 499 employees,I have little or no influence,Start a free trial;Ask a generative AI tool;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence;Connected to an open source project,United States of America,USD	United States dollar,125000,C#;HTML/CSS;Java;JavaScript;SQL,C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript,C#;HTML/CSS;Java;JavaScript;SQL,Microsoft SQL Server;PostgreSQL,Microsoft SQL Server,Microsoft SQL Server,Managed Hosting,"Linode, now Akamai;Managed Hosting;Microsoft Azure",Managed Hosting,ASP.NET CORE;Spring Boot,ASP.NET CORE;Blazor;Express;Node.js;React;Vue.js,ASP.NET CORE,NA,NA,NA,.NET (5+) ,.NET (5+) ,.NET (5+) ,Docker,Docker;Kubernetes,Docker,IntelliJ IDEA;Visual Studio;Visual Studio Code,IntelliJ IDEA;Visual Studio;Visual Studio Code,IntelliJ IDEA;Visual Studio;Visual Studio Code,iOS;iPadOS;MacOS,Cygwin;Windows,Asana,Asana;Obsidian,Asana,Slack;Zoom,Discord;Slack;Zoom,Slack;Zoom,ChatGPT;GitHub Copilot,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,Quickly finding code solutions;Engage with community by commenting on questions and answers or voting on questions and answers;Learning new-to-me technology/techniques,"Yes, somewhat",Yes,Favorable,Increase productivity,Somewhat trust,Neither good or bad at handling complex tasks,Writing code,Learning about a codebase;Project planning;Documenting code;Debugging and getting help;Testing code;Predictive analytics,Committing and reviewing code;Deployment and monitoring;Search for answers;Generating content or synthetic data,,,Writing code,,,No,Circulating misinformation or disinformation;Imitating a person's likeness,"AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,24,Agree,Disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Strongly disagree,1-2 times a week,1-2 times a week,Never,15-30 minutes a day,Less than 15 minutes a day,Amount of technical debt;Patching/updating core components,AI-assisted technology tool(s);Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Other:,Other:,0,0,0,40,20,30,10,0,0,Appropriate in length,Easy,125000,3
22443,I am a developer by profession,18-24 years old,"Student, full-time",NA,Apples,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Technical documentation;Written Tutorials,User guides or README files found in the source repository;Traditional public search engine,10,NA,Student,NA,NA,NA,NA,NA,Portugal,NA,NA,C;C++;Dart;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript,JavaScript;Python;Rust;TypeScript,JavaScript;Python;Rust;TypeScript,PostgreSQL;SQLite,PostgreSQL,PostgreSQL,Google Cloud,NA,NA,Django;Flask;Next.js;Node.js;React,Django;Flask;Next.js;Node.js;React,Django;Flask;Next.js;Node.js;React,CMake,NA,NA,Pandas;React Native;TensorFlow;Torch/PyTorch,Pandas,Pandas,Docker;Make;npm;Pip;pnpm,Docker;npm;Pip;pnpm,Docker;npm;Pip;pnpm,Android Studio;CLion;Eclipse;IntelliJ IDEA;Notepad++;Visual Studio;Visual Studio Code,IntelliJ IDEA;Notepad++;Visual Studio Code,IntelliJ IDEA;Notepad++;Visual Studio Code,Windows,Windows;Windows Subsystem for Linux (WSL),NA,NA,NA,Discord;Google Meet;Microsoft Teams;Slack,Discord;Google Meet,Discord;Google Meet,Bing AI;ChatGPT;GitHub Copilot;Google Gemini,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Very favorable,Increase productivity;Greater efficiency,Somewhat distrust,Very poor at handling complex tasks,Writing code;Documenting code;Generating content or synthetic data,,Learning about a codebase;Project planning;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Search for answers,,,,,Writing code;Documenting code;Generating content or synthetic data,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Energy demand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Easy,NA,NA
22444,I am a developer by profession,18-24 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community)","Technical documentation;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Social Media;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,9,Less than 1 year,"Developer, back-end","1,000 to 4,999 employees",I have some influence,Ask developers I know/work with,Is set up to be customized and needs to be engineered into a usable product,APIs;Customization;Reputation for quality and excellence,Australia,AUD	Australian dollar,74100,Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Lua;PowerShell;SQL;TypeScript,C++;Go;Kotlin;Rust,Go;Kotlin,Dynamodb;MongoDB;Oracle;PostgreSQL;SQLite,Cassandra;MongoDB;MySQL;Neo4J;PostgreSQL;SQLite,MongoDB;PostgreSQL;SQLite,Google Cloud,Amazon Web Services (AWS);Google Cloud;Microsoft Azure,Google Cloud,Angular;Laravel;Next.js;Node.js;React;Spring Boot,Angular;Htmx;Laravel;Spring Boot,Angular;Laravel;Spring Boot,Rasberry Pi,Rasberry Pi,Rasberry Pi,Spring Framework,Spring Framework;Tauri,Spring Framework,Gradle;Maven (build tool);npm,Godot;Gradle,Gradle,IntelliJ IDEA;Neovim;Visual Studio Code,IntelliJ IDEA;Neovim;Visual Studio Code,IntelliJ IDEA;Neovim;Visual Studio Code,Ubuntu;Windows,Ubuntu;Windows,Confluence;Jira;Markdown File;Miro,Confluence;Jira;Markdown File;Miro,Confluence;Jira;Markdown File;Miro,Microsoft Teams,Microsoft Teams,Microsoft Teams,NA,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Learning new-to-me technology/techniques,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,1,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Strongly disagree,1-2 times a week,1-2 times a week,1-2 times a week,60-120 minutes a day,15-30 minutes a day,Amount of technical debt;Complexity of tech stack for build;Patching/updating core components;Reliability of tools/systems used in work,DevOps function;Automated testing;Observability tools;Knowledge sharing community;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Internal Developer portal,Insurance,10,0,20,40,30,0,0,0,0,Appropriate in length,Easy,48955,6
22445,"I am not primarily a developer, but I write code sometimes as part of my work/studies",45-54 years old,"Employed, full-time",In-person,Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Written Tutorials;Stack Overflow;How-to videos;Video-based Online Courses;Written-based Online Courses,API document(s) and/or SDK document(s);First-party knowledge base;Traditional public search engine,24,20,Data or business analyst,"1,000 to 4,999 employees",I have little or no influence,Other (please specify):,Is ready-to-go but also customizable for growth and targeted use cases,Other:,Australia,AUD	Australian dollar,118000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Visual Studio Code,Visual Studio Code,Visual Studio Code,MacOS,Windows,Confluence;Jira,Confluence;Jira,Confluence;Jira,Microsoft Teams,Microsoft Teams,Microsoft Teams,NA,NA,NA,Stack Overflow;Stack Exchange,Less than once per month or monthly,Not sure/can't remember,NA,Quickly finding code solutions,"No, not at all","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,77958,NA
22446,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Technical documentation;Blogs;Stack Overflow;Coding sessions (live or recorded);How-to videos,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),14,4,Cloud infrastructure engineer,"10,000 or more employees",I have some influence,Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit;Other (please specify):,Is ready-to-go but also customizable for growth and targeted use cases,Customization;Quality support system;Connected to an open source project,United States of America,USD	United States dollar,154000,Bash/Shell (all shells);Java;JavaScript;Kotlin;Python;Scala;TypeScript,C++;Go;Rust,NA,Dynamodb;MongoDB;MySQL,Databricks SQL;Elasticsearch;Redis,NA,Amazon Web Services (AWS),"Firebase;Google Cloud;Linode, now Akamai;Microsoft Azure",NA,Express;jQuery;Node.js;React,AngularJS;Next.js;Spring Boot;Vue.js,NA,NA,NA,NA,Apache Spark;NumPy;Pandas,CUDA;OpenGL;Scikit-Learn;TensorFlow;Torch/PyTorch,NA,Dagger;Gradle;Maven (build tool);npm,Docker;Pip;Unity 3D;Unreal Engine,NA,IntelliJ IDEA;Notepad++;Vim;Visual Studio Code,Android Studio;Emacs;Nano;Sublime Text,NA,Android;iPadOS;MacOS,MacOS;Ubuntu,Asana;Confluence;Trello,Azure Devops;Jira;Lucid,NA,Discord;Google Meet;Microsoft Teams;Slack;Whatsapp;Zoom,Wire,NA,Amazon Q;Bing AI;ChatGPT;Claude,GitHub Copilot;Google Gemini,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"Yes, somewhat",Yes,Favorable,Increase productivity;Speed up learning;Make workload more manageable,Somewhat trust,Neither good or bad at handling complex tasks,Learning about a codebase;Debugging and getting help;Committing and reviewing code;Search for answers;Generating content or synthetic data,Project planning;Writing code;Documenting code;Testing code;Deployment and monitoring;Predictive analytics,,Debugging and getting help;Search for answers;Generating content or synthetic data,,Learning about a codebase;Committing and reviewing code,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,4,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Disagree,1-2 times a week,1-2 times a week,3-5 times a week,30-60 minutes a day,30-60 minutes a day,Amount of technical debt;Complexity of tech stack for deployment;Patching/updating core components,DevOps function;Automated testing;Observability tools;Knowledge sharing community;AI-assisted technology tool(s);Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Innersource initiative,Hybrid (on-prem and cloud),Slack search,Software Development,20,10,2,15,25,15,5,3,5,Appropriate in length,Easy,154000,8
22447,I code primarily as a hobby,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Technical documentation;Blogs;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Social Media;How-to videos;Interactive tutorial;Written-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,12,NA,Security professional,NA,NA,NA,NA,NA,Russian Federation,NA,NA,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Lua;Python;Rust;SQL,Assembly;Bash/Shell (all shells);Lua;Python;Rust;SQL,Bash/Shell (all shells);Lua;Python;Rust;SQL,PostgreSQL,Clickhouse;Cockroachdb;Elasticsearch;MongoDB;PostgreSQL;Redis;SQLite,PostgreSQL,Hetzner;VMware,NA,NA,Node.js,Htmx,NA,Cargo,Arduino;Cargo,Cargo,Tauri,Tauri,Tauri,Ansible;Docker;Kubernetes;Nix;npm;Pacman;Pip;pnpm;Podman;Terraform;Yarn,Ansible;Docker;Kubernetes;Nix;Pacman;Pip;Podman;Terraform,Ansible;Docker;Kubernetes;Nix;Pacman;Pip;Podman;Terraform,Neovim;Visual Studio Code,Neovim,Neovim,Arch,Arch;Ubuntu;Windows,Markdown File;Obsidian,Markdown File;Obsidian;Wikis,Markdown File;Obsidian,Discord;Telegram;Whatsapp,Discord;Telegram,Discord;Telegram,Phind,Phind,Phind,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"No, not at all","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
22448,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Blogs;Written Tutorials;Stack Overflow;Interactive tutorial;Video-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,7,3,"Developer, back-end",20 to 99 employees,I have little or no influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit,Out-of-the-box is ready to go with little need for customization,APIs;Integrated developer community;Frequent updates to features,Portugal,EUR European Euro,35000,Go;Java;SQL,Bash/Shell (all shells);C++;Clojure;Go;Java;Julia;Kotlin;Python;SQL,Go;Java;SQL,MongoDB;Oracle,Dynamodb;Elasticsearch;MongoDB;PostgreSQL;Redis,MongoDB,Amazon Web Services (AWS),Amazon Web Services (AWS);Digital Ocean;Heroku;IBM Cloud Or Watson;Microsoft Azure;Netlify,Amazon Web Services (AWS),Spring Boot,Spring Boot,Spring Boot,NA,NA,NA,Spring Framework,Apache Kafka;Hadoop;Quarkus;RabbitMQ;Spring Framework,Spring Framework,Composer;Dagger;Docker;Homebrew;Maven (build tool),Composer;Dagger;Docker;Gradle;Kubernetes;Maven (build tool);Terraform,Composer;Dagger;Docker;Maven (build tool),IntelliJ IDEA;Nano;Notepad++;VSCodium,IntelliJ IDEA;Nano;Notepad++;VSCodium,IntelliJ IDEA;Nano;Notepad++;VSCodium,Ubuntu;Windows;Windows Subsystem for Linux (WSL),Ubuntu;Windows;Windows Subsystem for Linux (WSL),Confluence;Markdown File;Miro;Obsidian,GitHub Discussions;Markdown File;Obsidian;Trello,Markdown File;Obsidian,Discord;Google Meet;Jitsi;Microsoft Teams;Telegram;Whatsapp,Discord;Google Meet;Jitsi;Telegram;Whatsapp,Discord;Google Meet;Jitsi;Telegram;Whatsapp,Bing AI;ChatGPT;GitHub Copilot,Bing AI;ChatGPT;GitHub Copilot;Tabnine,Bing AI;ChatGPT;GitHub Copilot,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers,"No, not really",Yes,Favorable,Increase productivity;Make workload more manageable,Somewhat trust,Bad at handling complex tasks,Writing code;Debugging and getting help;Testing code;Committing and reviewing code;Predictive analytics;Search for answers;Generating content or synthetic data,Documenting code,Learning about a codebase;Project planning;Deployment and monitoring,Testing code,Search for answers,Writing code;Debugging and getting help;Committing and reviewing code;Predictive analytics;Generating content or synthetic data,,,I'm not sure,Circulating misinformation or disinformation;Biased results that do not represent diverse viewpoints;Imitating a person's likeness;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,3,Strongly agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Disagree,1-2 times a week,1-2 times a week,Never,Less than 15 minutes a day,Less than 15 minutes a day,Complexity of tech stack for build,DevOps function;Observability tools;AI-assisted technology tool(s);Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Traditional public search engine,Retail and Consumer Services,22,0,12,22,22,22,0,0,0,Appropriate in length,Easy,37592,10
22449,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Video-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,19,13,Cloud infrastructure engineer,"5,000 to 9,999 employees",I have little or no influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Connected to an open source project,United States of America,USD	United States dollar,240000,Bash/Shell (all shells);Go;Java;JavaScript;Python;Rust;TypeScript,Go;Java;JavaScript;TypeScript,Go;Java;JavaScript;TypeScript,MySQL;SQLite,MySQL;PostgreSQL;SQLite,MySQL;SQLite,Amazon Web Services (AWS);Cloudflare;Digital Ocean;Google Cloud,Amazon Web Services (AWS);Digital Ocean,Amazon Web Services (AWS);Digital Ocean,Django;Express;Node.js;React,Express;Node.js;React,Express;Node.js;React,NA,NA,NA,NA,NA,NA,Docker;Gradle;Kubernetes;Make;Maven (build tool);npm,Docker;Gradle;Kubernetes;Make;Maven (build tool);npm,Docker;Gradle;Kubernetes;Make;Maven (build tool);npm,IntelliJ IDEA;Vim;Visual Studio Code,IntelliJ IDEA;Vim;Visual Studio Code;Xcode,IntelliJ IDEA;Vim;Visual Studio Code,iOS;iPadOS;MacOS,MacOS,GitHub Discussions;Jira,GitHub Discussions,GitHub Discussions,Slack;Zoom,Slack,Slack,GitHub Copilot,GitHub Copilot,GitHub Copilot,Stack Overflow,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions,"No, not really",Yes,Favorable,Increase productivity;Greater efficiency,Somewhat distrust,Very poor at handling complex tasks,Writing code,,,,Writing code,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Imitating a person's likeness,NA,Yes,Individual contributor,13,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Disagree,Strongly disagree,1-2 times a week,3-5 times a week,Never,15-30 minutes a day,30-60 minutes a day,Tracking my work,DevOps function;Automated testing;Observability tools;AI-assisted technology tool(s);Microservices;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),A coworker,Media & Advertising Services,10,0,30,15,20,15,0,0,10,Appropriate in length,Easy,240000,10
22450,I am a developer by profession,35-44 years old,"Employed, full-time",In-person,Apples,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses;Freelance/contract work,"Associate degree (A.A., A.S., etc.)",Books / Physical media;Online Courses or Certification;Coding Bootcamp,NA,NA,24,20,"Developer, front-end",100 to 499 employees,I have some influence,Start a free trial;Ask developers I know/work with,Out-of-the-box is ready to go with little need for customization,APIs;Customization;Frequent updates to features,United States of America,USD	United States dollar,NA,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;MATLAB;MicroPython;PowerShell;Python;Ruby;SQL;TypeScript;VBA,Kotlin;Swift,NA,Microsoft SQL Server;MySQL;Oracle;PostgreSQL,Elasticsearch;Redis;SQLite,NA,Amazon Web Services (AWS);Digital Ocean;Google Cloud;Microsoft Azure;VMware,Heroku;PythonAnywhere,NA,Angular;Drupal;Node.js;React;Spring Boot;Vue.js;WordPress,Django,NA,Arduino;CMake;Rasberry Pi,NA,NA,Qt;Spring Framework,Apache Kafka;Flutter;Ionic;Pandas;React Native;SwiftUI;Torch/PyTorch,NA,Ansible;Chocolatey;Docker;Homebrew;Make;Maven (build tool);npm;Pip;Webpack;Yarn,Kubernetes;pnpm;Puppet,NA,Goland;IntelliJ IDEA;PhpStorm;PyCharm;Sublime Text;Vim;Visual Studio Code;WebStorm,Jupyter Notebook/JupyterLab;Qt Creator,NA,iOS;MacOS;Other Linux-based;Red Hat;Ubuntu,Cygwin;iOS;MacOS;Other Linux-based;Ubuntu;Windows;Windows Subsystem for Linux (WSL),Confluence;Jira;Markdown File,Jira,Jira,Discord;Microsoft Teams;Slack;Telegram;Whatsapp;Zoom,NA,NA,GitHub Copilot;Google Gemini,ChatGPT,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, somewhat",Yes,Indifferent,Increase productivity;Speed up learning;Improve accuracy in coding,Somewhat distrust,Bad at handling complex tasks,Learning about a codebase;Search for answers,Project planning;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,Search for answers,,Learning about a codebase,,,I'm not sure,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints,Don’t trust the output or answers;Lack of proper training and education on new tools;We don’t have the right policies in place to reduce security risks,Yes,Individual contributor,30,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,1-2 times a week,1-2 times a week,1-2 times a week,15-30 minutes a day,Less than 15 minutes a day,Complexity of tech stack for build;Patching/updating core components,DevOps function;Automated testing;Microservices;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Traditional public search engine,Healthcare,10,5,10,15,25,5,10,10,10,Appropriate in length,Easy,NA,7
