Respondent,Hobby,OpenSource,Country,Student,Employment,FormalEducation,UndergradMajor,CompanySize,DevType,YearsCoding,YearsCodingProf,JobSatisfaction,CareerSatisfaction,HopeFiveYears,JobSearchStatus,LastNewJob,AssessJob1,AssessJob2,AssessJob3,AssessJob4,AssessJob5,AssessJob6,AssessJob7,AssessJob8,AssessJob9,AssessJob10,AssessBenefits1,AssessBenefits2,AssessBenefits3,AssessBenefits4,AssessBenefits5,AssessBenefits6,AssessBenefits7,AssessBenefits8,AssessBenefits9,AssessBenefits10,AssessBenefits11,JobContactPriorities1,JobContactPriorities2,JobContactPriorities3,JobContactPriorities4,JobContactPriorities5,JobEmailPriorities1,JobEmailPriorities2,JobEmailPriorities3,JobEmailPriorities4,JobEmailPriorities5,JobEmailPriorities6,JobEmailPriorities7,UpdateCV,Currency,Salary,SalaryType,ConvertedSalary,CurrencySymbol,CommunicationTools,TimeFullyProductive,EducationTypes,SelfTaughtTypes,TimeAfterBootcamp,HackathonReasons,AgreeDisagree1,AgreeDisagree2,AgreeDisagree3,LanguageWorkedWith,LanguageDesireNextYear,DatabaseWorkedWith,DatabaseDesireNextYear,PlatformWorkedWith,PlatformDesireNextYear,FrameworkWorkedWith,FrameworkDesireNextYear,IDE,OperatingSystem,NumberMonitors,Methodology,VersionControl,CheckInCode,AdBlocker,AdBlockerDisable,AdBlockerReasons,AdsAgreeDisagree1,AdsAgreeDisagree2,AdsAgreeDisagree3,AdsActions,AdsPriorities1,AdsPriorities2,AdsPriorities3,AdsPriorities4,AdsPriorities5,AdsPriorities6,AdsPriorities7,AIDangerous,AIInteresting,AIResponsible,AIFuture,EthicsChoice,EthicsReport,EthicsResponsible,EthicalImplications,StackOverflowRecommend,StackOverflowVisit,StackOverflowHasAccount,StackOverflowParticipate,StackOverflowJobs,StackOverflowDevStory,StackOverflowJobsRecommend,StackOverflowConsiderMember,HypotheticalTools1,HypotheticalTools2,HypotheticalTools3,HypotheticalTools4,HypotheticalTools5,WakeTime,HoursComputer,HoursOutside,SkipMeals,ErgonomicDevices,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Age,Dependents,MilitaryUS,SurveyTooLong,SurveyEasy
28000,Yes,Yes,United States,No,"Independent contractor, freelancer, or self-employed","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",NA,Back-end developer;DevOps specialist;System administrator,12-14 years,9-11 years,Extremely satisfied,Extremely satisfied,Doing the same work,"I’m not actively looking, but I am open to new opportunities",More than 4 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. dollars ($),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Haskell;JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,Haskell;JavaScript;Rust,MariaDB,MariaDB,Drupal;Linux,Drupal;Linux,NA,NA,Vim,Linux-based,3,Agile;Scrum,Git,Multiple times per day,Yes,Yes,The ad-blocking software was causing display issues on a website,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Clicked on an online advertisement;Paid to access a website advertisement-free,1,3,2,4,6,7,5,NA,Increasing automation of jobs,The developers or the people creating the AI,I'm excited about the possibilities more than worried about the dangers.,No,Depends on what it is,The developer who wrote it,Yes,10 (Very Likely),Multiple times per day,Yes,A few times per week,"No, I knew that Stack Overflow had a jobs board but have never used or visited it",Yes,NA,Yes,Not at all interested,Somewhat interested,Somewhat interested,Not at all interested,Somewhat interested,Between 6:01 - 7:00 AM,5 - 8 hours,1 - 2 hours,Never,Standing desk,Daily or almost every day,NA,NA,NA,NA,NA,NA,NA,NA,NA
28004,Yes,Yes,Egypt,"Yes, full-time","Independent contractor, freelancer, or self-employed","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",NA,NA,Back-end developer;Designer;Educator or academic researcher;Front-end developer;Full-stack developer;Game or graphics developer;Mobile developer;QA or test developer;Student,3-5 years,3-5 years,Extremely satisfied,Extremely satisfied,Doing the same work,"I’m not actively looking, but I am open to new opportunities",NA,10,6,3,1,5,8,7,4,9,2,1,4,6,9,3,10,7,2,11,5,8,5,1,2,3,4,2,6,4,1,7,3,5,My job status or other personal status changed,U.S. dollars ($),55,Monthly,660,USD,Facebook;Google Hangouts/Chat,NA,"Taught yourself a new language, framework, or tool without taking a formal course;Contributed to open source software",The official documentation and/or standards for the technology;Questions & answers on Stack Overflow,NA,NA,Strongly agree,Strongly agree,Strongly disagree,Java;Python;SQL,Java;SQL,SQLite,SQLite,Android;Firebase,Android;Firebase,NA,NA,Android Studio;Notepad++,Windows,1,Evidence-based software engineering;Pair programming,Copying and pasting files to network shares,Once a day,No,NA,NA,Strongly agree,Strongly agree,Somewhat disagree,NA,1,3,2,5,6,4,7,Increasing automation of jobs,Increasing automation of jobs,Nobody,I'm excited about the possibilities more than worried about the dangers.,No,"Yes, but only within the company",The developer who wrote it,Yes,10 (Very Likely),Daily or almost daily,Yes,Daily or almost daily,Yes,Yes,10 (Very Likely),Yes,Extremely interested,Extremely interested,Not at all interested,Very interested,A little bit interested,I do not have a set schedule,9 - 12 hours,3 - 4 hours,1 - 2 times per week,Standing desk,I don't typically exercise,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",Middle Eastern,18 - 24 years old,No,NA,The survey was an appropriate length,Very easy
28008,No,Yes,Benin,"Yes, part-time",Employed part-time,NA,NA,NA,Back-end developer;Database administrator;Desktop or enterprise applications developer;Front-end developer;Full-stack developer;Mobile developer,3-5 years,0-2 years,Moderately satisfied,Extremely satisfied,Working as an engineering manager or other functional manager,I am actively looking for a job,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,A friend told me about a job opportunity,NA,NA,NA,NA,NA,"Facebook;Office / productivity suite (Microsoft Office, Google Suite, etc.)",One to three months,"Taken an online course in programming or software development (e.g. a MOOC);Participated in a full-time developer training program or bootcamp;Received on-the-job training in software development;Taught yourself a new language, framework, or tool without taking a formal course;Participated in a hackathon","The official documentation and/or standards for the technology;A college/university computer science or software engineering book;Questions & answers on Stack Overflow;Pre-scheduled tutoring or mentoring sessions with a friend or colleague;Tapping your network of friends, family, and peers versed in the technology;The technology’s online help system",I already had a full-time job as a developer when I began the program,"To improve my general technical skills or programming ability;To improve my knowledge of a specific programming language, framework, or other technology;To build my professional network;Because I find it enjoyable",Agree,Disagree,Strongly disagree,C++;C#;Java;JavaScript;PHP;SQL;HTML;CSS,Java;JavaScript;PHP;SQL;HTML;CSS,SQL Server;MySQL;PostgreSQL,SQL Server;MySQL;PostgreSQL,Android;Linux;Windows Desktop or Server,Android;Linux;Windows Desktop or Server;WordPress,NA,Angular;Node.js,Android Studio;Atom;NetBeans;Notepad++;PHPStorm;Sublime Text;Visual Studio Code,Linux-based,2,Agile;Scrum,Git,Multiple times per day,I'm not sure/I don't know,NA,NA,Neither agree nor disagree,Strongly agree,Somewhat disagree,Clicked on an online advertisement,5,7,4,2,6,1,3,"Evolving definitions of ""fairness"" in algorithmic versus human decisions",NA,NA,NA,Depends on what it is,Depends on what it is,NA,NA,10 (Very Likely),Multiple times per day,Yes,A few times per week,"No, I didn't know that Stack Overflow had a jobs board","No, and I don't know what that is",NA,Yes,Somewhat interested,Somewhat interested,Somewhat interested,Somewhat interested,Somewhat interested,Between 6:01 - 7:00 AM,NA,Over 4 hours,1 - 2 times per week,Fatigue-relieving floor mat;Ergonomic keyboard or mouse;Wrist/hand supports or braces,Daily or almost every day,NA,NA,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",NA,18 - 24 years old,No,NA,The survey was too long,Neither easy nor difficult
28019,Yes,Yes,Brazil,No,"Independent contractor, freelancer, or self-employed",Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",NA,Back-end developer;DevOps specialist;Front-end developer;Full-stack developer,12-14 years,12-14 years,Moderately satisfied,Moderately satisfied,Working as a founder or co-founder of my own company,I am not interested in new job opportunities,Between 1 and 2 years ago,9,8,7,4,5,3,1,2,10,6,1,10,4,11,8,9,7,2,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A recruiter contacted me,Brazilian reais (R$),13000,Monthly,48660,BRL,Jira;Slack,NA,"Taught yourself a new language, framework, or tool without taking a formal course;Participated in a hackathon;Contributed to open source software","The official documentation and/or standards for the technology;A book or e-book from O’Reilly, Apress, or a similar publisher;Questions & answers on Stack Overflow;Online developer communities other than Stack Overflow (ex. forums, listservs, IRC channels, etc.)",NA,To improve my general technical skills or programming ability;To build my professional network;Because I find it enjoyable,Neither Agree nor Disagree,Agree,Disagree,C++;CoffeeScript;Go;JavaScript;Objective-C;PHP;Ruby;SQL;TypeScript;HTML;CSS;Bash/Shell,C++;CoffeeScript;Go;JavaScript;Ruby;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;MySQL;PostgreSQL;MariaDB;Memcached;Amazon RDS/Aurora,MongoDB;Redis;MySQL;MariaDB;Memcached;Amazon Redshift;Amazon RDS/Aurora;Elasticsearch,Arduino;AWS;ESP8266;Linux;Mac OS,Amazon Echo;Arduino;AWS;ESP8266;Linux;Mac OS;Raspberry Pi;Serverless,Node.js;React,Node.js;React;TensorFlow,Atom;Sublime Text;Vim,MacOS,2,Agile;Extreme programming (XP);Kanban;Scrum,Git,Multiple times per day,Yes,Yes,The website I was visiting forced me to disable it to access their content,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Saw an online advertisement and then researched it (without clicking on the ad);Stopped going to a website because of their advertising,1,4,2,3,6,5,7,Algorithms making important decisions,"Artificial intelligence surpassing human intelligence (""the singularity"")",Nobody,I'm excited about the possibilities more than worried about the dangers.,Depends on what it is,Depends on what it is,The person who came up with the idea,No,10 (Very Likely),A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Yes,Yes,10 (Very Likely),I'm not sure,A little bit interested,Not at all interested,Somewhat interested,Very interested,Extremely interested,Between 7:01 - 8:00 AM,9 - 12 hours,30 - 59 minutes,1 - 2 times per week,NA,I don't typically exercise,Male,Bisexual or Queer,Some college/university study without earning a degree,Hispanic or Latino/Latina,25 - 34 years old,No,NA,The survey was an appropriate length,Somewhat easy
28034,Yes,No,Poland,No,"Independent contractor, freelancer, or self-employed","Bachelor’s degree (BA, BS, B.Eng., etc.)","Another engineering discipline (ex. civil, electrical, mechanical)",NA,Back-end developer,12-14 years,9-11 years,Slightly satisfied,Slightly satisfied,Working as an engineering manager or other functional manager,"I’m not actively looking, but I am open to new opportunities",Less than a year ago,7,10,9,3,1,4,5,2,8,6,1,5,3,8,7,10,4,11,6,9,2,5,1,4,2,3,5,6,1,3,2,4,7,A recruiter contacted me,Polish złoty (zł),17000,NA,NA,PLN,"Confluence;Jira;Office / productivity suite (Microsoft Office, Google Suite, etc.);Slack",NA,"Taken an online course in programming or software development (e.g. a MOOC);Taught yourself a new language, framework, or tool without taking a formal course","The official documentation and/or standards for the technology;A book or e-book from O’Reilly, Apress, or a similar publisher",NA,NA,Neither Agree nor Disagree,Disagree,Disagree,C#;Java;JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,Erlang;Python;SQL,Cassandra;MongoDB;SQL Server;MySQL;PostgreSQL;Memcached;Amazon Redshift;Elasticsearch,MongoDB;MySQL;Elasticsearch,AWS,AWS,.NET Core;Django,NA,Atom;PyCharm,Linux-based,1,Agile;Scrum,Git,Multiple times per day,Yes,Yes,The website I was visiting forced me to disable it to access their content,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Clicked on an online advertisement;Stopped going to a website because of their advertising,1,5,3,6,7,2,4,Algorithms making important decisions,"Artificial intelligence surpassing human intelligence (""the singularity"")",A governmental or other regulatory body,I'm excited about the possibilities more than worried about the dangers.,Depends on what it is,Depends on what it is,Upper management at the company/organization,Yes,10 (Very Likely),Multiple times per day,Yes,Daily or almost daily,Yes,Yes,6,Yes,Extremely interested,Not at all interested,A little bit interested,Very interested,A little bit interested,Between 7:01 - 8:00 AM,9 - 12 hours,Less than 30 minutes,Never,NA,1 - 2 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,35 - 44 years old,Yes,NA,The survey was an appropriate length,Somewhat easy
28045,Yes,Yes,Russian Federation,No,"Independent contractor, freelancer, or self-employed","Master’s degree (MA, MS, M.Eng., MBA, etc.)","A business discipline (ex. accounting, finance, marketing)",NA,Back-end developer;Database administrator;Desktop or enterprise applications developer;Front-end developer;Full-stack developer,12-14 years,9-11 years,Extremely satisfied,Extremely satisfied,Doing the same work,I am not interested in new job opportunities,More than 4 years ago,6,9,7,3,2,1,4,5,10,8,1,2,4,10,9,3,7,5,11,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,My job status or other personal status changed,British pounds sterling (£),30000,Yearly,41671,GBP,NA,NA,"Taught yourself a new language, framework, or tool without taking a formal course;Contributed to open source software","The official documentation and/or standards for the technology;A book or e-book from O’Reilly, Apress, or a similar publisher;Questions & answers on Stack Overflow;The technology’s online help system",NA,NA,Agree,Strongly disagree,Strongly disagree,C#;JavaScript;PHP;SQL;VBA;VB.NET;Visual Basic 6;HTML;CSS,C#;SQL;VBA;VB.NET;Visual Basic 6,SQL Server;MySQL,SQL Server,Android;Windows Desktop or Server,Windows Desktop or Server,Xamarin,NA,Notepad++;Visual Studio,Windows,2,NA,Copying and pasting files to network shares,A few times per week,Yes,No,NA,Somewhat agree,Somewhat disagree,Somewhat agree,NA,1,5,2,6,3,7,4,Algorithms making important decisions,Increasing automation of jobs,The developers or the people creating the AI,I'm excited about the possibilities more than worried about the dangers.,No,Depends on what it is,The developer who wrote it,Yes,10 (Very Likely),Multiple times per day,Yes,Multiple times per day,"No, I knew that Stack Overflow had a jobs board but have never used or visited it","No, I know what it is but I don't have one",NA,Yes,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Between 7:01 - 8:00 AM,9 - 12 hours,1 - 2 hours,Never,NA,3 - 4 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,35 - 44 years old,No,NA,The survey was too long,Very easy
28047,Yes,Yes,Germany,No,"Independent contractor, freelancer, or self-employed","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",NA,Back-end developer;Front-end developer;Full-stack developer,12-14 years,6-8 years,Moderately satisfied,Moderately satisfied,Working as a founder or co-founder of my own company,I am not interested in new job opportunities,Between 1 and 2 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28048,Yes,Yes,United Kingdom,No,"Independent contractor, freelancer, or self-employed","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",NA,Back-end developer;Data scientist or machine learning specialist;Database administrator;Desktop or enterprise applications developer;Embedded applications or devices developer;Front-end developer;Full-stack developer;Mobile developer;Product manager;QA or test developer;System administrator,6-8 years,0-2 years,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Working as a founder or co-founder of my own company,I am actively looking for a job,Between 1 and 2 years ago,5,9,3,1,10,2,4,8,6,7,9,2,3,10,4,1,5,7,11,6,8,5,4,3,1,2,4,3,1,2,7,6,5,I did not receive an expected change in compensation,British pounds sterling (£),1500,Yearly,2084,GBP,"Google Hangouts/Chat;Office / productivity suite (Microsoft Office, Google Suite, etc.);Other chat system (IRC, proprietary software, etc.);Other wiki tool (Github, Google Sites, proprietary software, etc.)",NA,"Taken an online course in programming or software development (e.g. a MOOC);Taught yourself a new language, framework, or tool without taking a formal course;Contributed to open source software",The official documentation and/or standards for the technology;Questions & answers on Stack Overflow,NA,NA,Neither Agree nor Disagree,Strongly agree,Strongly disagree,C++;C#;Java;JavaScript;PHP;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,C++;C#;Go;JavaScript;Python;Scala;SQL;Swift;TypeScript;HTML;CSS;Bash/Shell,MongoDB;Redis;MySQL;SQLite;Google BigQuery;Google Cloud Storage,MongoDB;Redis;MySQL;SQLite;Google BigQuery;Google Cloud Storage,Android;Arduino;Google Cloud Platform/App Engine;Linux;Raspberry Pi;Windows Desktop or Server,Android;Google Cloud Platform/App Engine;iOS;Raspberry Pi;Windows Desktop or Server;Firebase,Angular;.NET Core;Spark;TensorFlow,Angular;.NET Core;Spark;TensorFlow,Android Studio;Atom;IPython / Jupyter;Visual Studio,Linux-based,3,Agile;Extreme programming (XP);Pair programming;Scrum,Git,Multiple times per day,No,NA,NA,Strongly agree,Strongly agree,Strongly disagree,Clicked on an online advertisement;Paid to access a website advertisement-free,1,4,6,7,5,3,2,"Artificial intelligence surpassing human intelligence (""the singularity"")","Artificial intelligence surpassing human intelligence (""the singularity"")",The developers or the people creating the AI,I'm excited about the possibilities more than worried about the dangers.,Depends on what it is,"Yes, but only within the company",The person who came up with the idea,No,10 (Very Likely),Less than once per month or monthly,Yes,A few times per month or weekly,Yes,"No, and I don't know what that is",8,No,Extremely interested,Not at all interested,Somewhat interested,Not at all interested,A little bit interested,I do not have a set schedule,Over 12 hours,1 - 2 hours,Never,NA,Daily or almost every day,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,25 - 34 years old,No,NA,The survey was too long,Neither easy nor difficult
28050,No,No,Australia,"Yes, part-time","Independent contractor, freelancer, or self-employed","Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",NA,Back-end developer;Full-stack developer,21-23 years,12-14 years,Slightly satisfied,Slightly satisfied,Working as an engineering manager or other functional manager,"I’m not actively looking, but I am open to new opportunities",Between 2 and 4 years ago,4,7,5,2,1,6,8,3,10,9,1,4,9,8,10,2,6,5,11,7,3,3,2,4,1,5,6,3,4,1,2,7,5,I had a negative experience or interaction at work,Australian dollars (A$),3200,Weekly,127950,AUD,"Confluence;Jira;Office / productivity suite (Microsoft Office, Google Suite, etc.)",NA,"Completed an industry certification program (e.g. MCPD);Received on-the-job training in software development;Taught yourself a new language, framework, or tool without taking a formal course","The official documentation and/or standards for the technology;A book or e-book from O’Reilly, Apress, or a similar publisher;Questions & answers on Stack Overflow;The technology’s online help system",NA,NA,Agree,Agree,Strongly disagree,C#;JavaScript;SQL;TypeScript;VBA;HTML;CSS;Bash/Shell,C#;R;SQL;TypeScript;HTML;CSS,SQL Server;Amazon DynamoDB,SQL Server;Amazon DynamoDB,AWS;SharePoint;Windows Desktop or Server,AWS;Azure,Angular;.NET Core;Node.js,Angular;.NET Core;Node.js,Notepad++;Visual Studio;Visual Studio Code,Windows,3,Agile;Kanban;Scrum,Git,Multiple times per day,Yes,No,NA,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,NA,1,6,4,3,7,5,2,NA,"Artificial intelligence surpassing human intelligence (""the singularity"")",A governmental or other regulatory body,I'm excited about the possibilities more than worried about the dangers.,Depends on what it is,Depends on what it is,Upper management at the company/organization,Unsure / I don't know,8,A few times per week,Yes,A few times per month or weekly,"No, I knew that Stack Overflow had a jobs board but have never used or visited it","No, I have one but it's out of date",NA,Yes,A little bit interested,Not at all interested,Not at all interested,Somewhat interested,Somewhat interested,Between 7:01 - 8:00 AM,9 - 12 hours,1 - 2 hours,1 - 2 times per week,Standing desk,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,35 - 44 years old,No,NA,The survey was too long,Somewhat easy
28055,Yes,Yes,India,No,"Independent contractor, freelancer, or self-employed","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",NA,"Back-end developer;C-suite executive (CEO, CTO, etc.);Desktop or enterprise applications developer;DevOps specialist;Front-end developer;Full-stack developer;Mobile developer;Product manager;System administrator",9-11 years,9-11 years,Extremely satisfied,Extremely satisfied,Working in a different or more specialized technical role than the one I'm in now,"I’m not actively looking, but I am open to new opportunities",More than 4 years ago,9,3,4,2,10,8,6,5,7,1,1,4,9,5,8,10,7,3,6,11,2,3,1,2,4,5,1,5,4,2,7,6,3,My job status or other personal status changed,Indian rupees (₹),NA,Monthly,NA,INR,"Confluence;Jira;Office / productivity suite (Microsoft Office, Google Suite, etc.);Slack;Trello",NA,"Taught yourself a new language, framework, or tool without taking a formal course;Contributed to open source software",The official documentation and/or standards for the technology,NA,NA,Agree,Strongly agree,Strongly disagree,JavaScript;Objective-C;PHP;SQL;Swift;HTML;CSS;Bash/Shell,C;C++;Go;Java;Python;Ruby;Kotlin,MongoDB;MySQL;MariaDB;Memcached,Redis;Google Cloud Storage;Elasticsearch,iOS;WordPress,Android;Linux;Mac OS;Firebase,Angular,React,Sublime Text;Vim;Xcode,MacOS,1,Agile;Kanban;Scrum,Git,Multiple times per day,Yes,Yes,The website I was visiting forced me to disable it to access their content,Strongly agree,Strongly agree,Strongly disagree,Clicked on an online advertisement;Saw an online advertisement and then researched it (without clicking on the ad);Stopped going to a website because of their advertising,3,5,1,6,2,4,7,"Artificial intelligence surpassing human intelligence (""the singularity"")",Algorithms making important decisions,A governmental or other regulatory body,I'm excited about the possibilities more than worried about the dangers.,No,Depends on what it is,The developer who wrote it,Yes,10 (Very Likely),Multiple times per day,Yes,Multiple times per day,"No, I knew that Stack Overflow had a jobs board but have never used or visited it","No, and I don't know what that is",NA,Yes,Very interested,Somewhat interested,Extremely interested,Somewhat interested,Very interested,Between 5:00 - 6:00 AM,Over 12 hours,30 - 59 minutes,1 - 2 times per week,NA,1 - 2 times per week,Male,Straight or heterosexual,Primary/elementary school,South Asian,25 - 34 years old,Yes,NA,The survey was too long,Somewhat easy
28059,Yes,Yes,United States,No,Employed full-time,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",NA,Data scientist or machine learning specialist;Designer;Desktop or enterprise applications developer;Embedded applications or devices developer,6-8 years,6-8 years,Extremely satisfied,Extremely satisfied,Doing the same work,I am not interested in new job opportunities,Less than a year ago,1,4,9,7,2,8,5,3,10,6,1,7,2,10,5,3,9,6,11,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I received bad news about the future of my company or department,U.S. dollars ($),100000,NA,1e+05,USD,"Office / productivity suite (Microsoft Office, Google Suite, etc.)",Less than a month,"Taught yourself a new language, framework, or tool without taking a formal course;Contributed to open source software","The official documentation and/or standards for the technology;A book or e-book from O’Reilly, Apress, or a similar publisher;Questions & answers on Stack Overflow;Online developer communities other than Stack Overflow (ex. forums, listservs, IRC channels, etc.);The technology’s online help system",NA,NA,Strongly agree,Neither Agree nor Disagree,Strongly disagree,Assembly;C;C++;C#;Java;JavaScript;Matlab;SQL;VB.NET;Visual Basic 6;HTML,Assembly;C;C++;C#,SQL Server,NA,Linux;Windows Desktop or Server,Linux;Windows Desktop or Server,NA,NA,Notepad++;Visual Studio,Windows,2,NA,Git;Zip file back-ups,Multiple times per day,Yes,Yes,The website I was visiting forced me to disable it to access their content;The ad-blocking software was causing display issues on a website,Strongly agree,Strongly agree,Strongly disagree,Clicked on an online advertisement;Saw an online advertisement and then researched it (without clicking on the ad);Stopped going to a website because of their advertising,4,1,5,3,6,7,2,NA,NA,The developers or the people creating the AI,I'm excited about the possibilities more than worried about the dangers.,No,"Yes, but only within the company",Upper management at the company/organization,Yes,1,Multiple times per day,Yes,Multiple times per day,Yes,"No, I know what it is but I don't have one",0 (Not Likely),I'm not sure,Very interested,Somewhat interested,Very interested,Not at all interested,Not at all interested,Between 6:01 - 7:00 AM,5 - 8 hours,Less than 30 minutes,1 - 2 times per week,NA,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,25 - 34 years old,No,No,The survey was an appropriate length,Somewhat easy
28062,Yes,Yes,Germany,No,"Independent contractor, freelancer, or self-employed",Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",NA,"Back-end developer;C-suite executive (CEO, CTO, etc.);Data scientist or machine learning specialist;Desktop or enterprise applications developer;DevOps specialist;Embedded applications or devices developer;Engineering manager;Full-stack developer;Mobile developer;Product manager",30 or more years,24-26 years,Slightly satisfied,Neither satisfied nor dissatisfied,Working as a founder or co-founder of my own company,"I’m not actively looking, but I am open to new opportunities",More than 4 years ago,7,8,6,2,3,9,4,5,10,1,1,9,2,3,8,6,10,7,5,11,4,5,1,4,3,2,3,4,1,5,2,7,6,NA,Euros (€),NA,NA,NA,NA,"Jira;Other chat system (IRC, proprietary software, etc.);Other wiki tool (Github, Google Sites, proprietary software, etc.)",NA,"Taken an online course in programming or software development (e.g. a MOOC);Participated in a full-time developer training program or bootcamp;Taught yourself a new language, framework, or tool without taking a formal course;Participated in online coding competitions (e.g. HackerRank, CodeChef, TopCoder);Participated in a hackathon;Contributed to open source software","The official documentation and/or standards for the technology;A book or e-book from O’Reilly, Apress, or a similar publisher;Questions & answers on Stack Overflow;Online developer communities other than Stack Overflow (ex. forums, listservs, IRC channels, etc.)",I already had a full-time job as a developer when I began the program,"To improve my knowledge of a specific programming language, framework, or other technology;Because I find it enjoyable",Agree,Disagree,Disagree,Assembly;C;C++;C#;Go;Java;JavaScript;Objective-C;PHP;Ruby;SQL;Swift;Delphi/Object Pascal;HTML;CSS;Bash/Shell,C;Go;Java;JavaScript;Rust;Swift;Bash/Shell,Cassandra;MongoDB;MySQL;PostgreSQL;MariaDB,NA,Amazon Echo;Android;Arduino;AWS;Google Cloud Platform/App Engine;Heroku;iOS;Linux;Mac OS;Raspberry Pi;Firebase,Arduino;ESP8266;Google Home;Linux;Mac OS;Raspberry Pi,Node.js;React,Node.js,IntelliJ;Sublime Text;Xcode,MacOS,1,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka “waterfall�? methodologies);Kanban;Lean;Pair programming;Scrum,Git,A few times per week,Yes,No,NA,Somewhat agree,Somewhat agree,Somewhat agree,Saw an online advertisement and then researched it (without clicking on the ad);Stopped going to a website because of their advertising,1,3,2,5,6,7,4,NA,Increasing automation of jobs,The developers or the people creating the AI,I'm excited about the possibilities more than worried about the dangers.,Depends on what it is,Depends on what it is,NA,Yes,9,Daily or almost daily,Yes,A few times per month or weekly,Yes,Yes,1,Yes,Somewhat interested,Not at all interested,Not at all interested,A little bit interested,A little bit interested,Between 8:01 - 9:00 AM,9 - 12 hours,1 - 2 hours,3 - 4 times per week,NA,I don't typically exercise,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,35 - 44 years old,NA,NA,The survey was too long,Somewhat easy
