ResponseId,Q120,MainBranch,Age,Employment,RemoteWork,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,LearnCodeCoursesCert,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,TechList,BuyNewTool,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,AISearchHaveWorkedWith,AISearchWantToWorkWith,AIDevHaveWorkedWith,AIDevWantToWorkWith,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,SOAI,AISelect,AISent,AIAcc,AIBen,AIToolInterested in Using,AIToolCurrently Using,AIToolNot interested in Using,AINextVery different,AINextNeither different nor similar,AINextSomewhat similar,AINextVery similar,AINextSomewhat different,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,ProfessionalTech,Industry,SurveyLength,SurveyEase,ConvertedCompYearly
68398,I agree,I am a developer by profession,18-24 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,Some college/university study without earning a degree,"Books / Physical media;Hackathons (virtual or in-person);Online Courses or Certification;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Video-based Online Courses;Written-based Online Courses;Interactive tutorial,Udemy,3,1,"Developer, back-end",100 to 499 employees,I have little or no influence,NA,Ask developers I know/work with;Visit developer communities like Stack Overflow,"Iran, Islamic Republic of...",IRR	Iranian rial,2500000000,Go;Python;Rust,Go;Python;Rust;Swift;TypeScript;Zig,Elasticsearch;MySQL;PostgreSQL;Redis,Elasticsearch;PostgreSQL;Redis;Supabase;TiDB,NA,NA,FastAPI,Deno;FastAPI;Next.js;Solid.js,Tauri,Flutter;Tauri,Cargo,Cargo;Vite,CLion;DataGrip;Goland;Visual Studio Code,CLion;DataGrip;Goland;Visual Studio Code,Android;MacOS;Other Linux-based,MacOS,Clickup,Clickup,Discord;Google Meet;Telegram,Discord;Google Meet;Telegram,ChatGPT;You.com,ChatGPT;You.com,GitHub Copilot,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Neutral,NA,"No, but I plan to soon",Favorable,NA,Neither trust nor distrust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,2,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,1-2 times a week,3-5 times a week,1-2 times a week,30-60 minutes a day,15-30 minutes a day,DevOps function;Microservices;Continuous integration (CI) and (more often) continuous delivery,Retail and Consumer Services,Appropriate in length,Easy,59056
68399,I agree,I am a developer by profession,45-54 years old,"Employed, full-time",Remote,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Video-based Online Courses;Written Tutorials;Stack Overflow;Certification videos,NA,20,15,"Developer, full-stack",20 to 99 employees,I have some influence,Given a list,Visit developer communities like Stack Overflow;Other (please specify):,United States of America,USD	United States dollar,200000,Elixir;JavaScript;Ruby;SQL,Elixir;Rust,Elasticsearch;MariaDB;SQLite,BigQuery;Elasticsearch;MariaDB;SQLite,"Amazon Web Services (AWS);Cloudflare;Linode, now Akamai","Amazon Web Services (AWS);Cloudflare;Google Cloud;Linode, now Akamai",Elm;Phoenix;Ruby on Rails;Vue.js,Elm;Phoenix;Ruby on Rails,NA,NA,Ansible;APT;Docker;Kubernetes;npm,APT;Docker;Kubernetes;npm,Neovim;Vim,Neovim;Vim,Ubuntu,Ubuntu,Jira;Notion,NA,Google Meet;Slack,Google Meet;Slack,NA,NA,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"No, not really",I think you could use a large language model to recognize when someone has asked a question similar to one already answered.,Yes,Favorable,Increase productivity,Somewhat distrust,Learning about a codebase;Debugging and getting help;Testing code;Deployment and monitoring,Writing code,Project planning;Documenting code;Committing and reviewing code;Collaborating with teammates ,,,,Writing code,,Yes,People manager,15,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Disagree,1-2 times a week,1-2 times a week,1-2 times a week,15-30 minutes a day,30-60 minutes a day,Microservices;Developer portal or other central places to find tools/services,Healthcare,Appropriate in length,Easy,200000
68400,I agree,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Written Tutorials;Click to write Choice 20;Stack Overflow,NA,10,4,"Developer, back-end",500 to 999 employees,I have some influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Ask a generative AI tool,United States of America,USD	United States dollar,182000,Bash/Shell (all shells);Go;Java;PowerShell;Python;SQL,Go;Rust,Elasticsearch;InfluxDB;MariaDB,Cockroachdb;Elasticsearch;Neo4J,Amazon Web Services (AWS);Cloudflare;Google Cloud;Scaleway,"Amazon Web Services (AWS);Cloudflare;Digital Ocean;Google Cloud;Linode, now Akamai;Scaleway",Django;Node.js;React,NA,NA,NA,Ansible;Chocolatey;Docker;Kubernetes;Make;npm;Terraform,Docker;Kubernetes;Podman,Goland;Nano;Notepad++;PyCharm;Sublime Text,Goland;Nano;Notepad++,Android;Debian;Other Linux-based;Ubuntu;Windows;Windows Subsystem for Linux (WSL),MacOS;Ubuntu,Confluence;Jira;Markdown File,Markdown File;Stack Overflow for Teams,Discord;Google Meet;Slack;Zulip,Slack,ChatGPT,ChatGPT;Google Bard AI;WolframAlpha,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"Yes, somewhat",Good for the community. Autogenerated answers that must be reviewed by users. Older questions and answers should be reviewed for accuracy.,Yes,Favorable,Increase productivity;Greater efficiency,Somewhat trust,Learning about a codebase;Project planning;Documenting code;Committing and reviewing code,Writing code;Debugging and getting help;Testing code,Deployment and monitoring;Collaborating with teammates ,,Testing code,,Writing code,Debugging and getting help,Yes,Individual contributor,5,Disagree,Agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Never,1-2 times a week,1-2 times a week,60-120 minutes a day,30-60 minutes a day,DevOps function;Microservices;Automated testing;Observability tools;Innersource initiative;Continuous integration (CI) and (more often) continuous delivery;AI-assisted technology tool(s),Other,Appropriate in length,Easy,182000
68401,I agree,I am a developer by profession,18-24 years old,"Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Hobby,Some college/university study without earning a degree,"On the job training;Other online resources (e.g., videos, blogs, forum);Other (please specify):",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Video-based Online Courses;Click to write Choice 20;Stack Overflow,NA,9,5,"Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",I have a great deal of influence,Other,Start a free trial;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Austria,EUR European Euro,10000,HTML/CSS;JavaScript;TypeScript,Dart;HTML/CSS;JavaScript;Rust;TypeScript,SQLite,MongoDB;Redis;Supabase,Managed Hosting,NA,Angular;AngularJS;Express;Node.js;React,Angular;AngularJS;Express;Node.js;Qwik;Vue.js,React Native,Flutter;React Native,Docker;npm,Bun;Cargo;Docker;Terraform;Unreal Engine;Webpack,Nano;Visual Studio Code,Visual Studio Code,Windows,Ubuntu;Windows,Markdown File,Markdown File,Google Meet;Mattermost;Microsoft Teams;Zoom,NA,Bing AI;ChatGPT,Bing AI;ChatGPT,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"No, not really","I would highly encourage and embrace it, mostly for accessibility, eg. improving title/tags to more accurately place and find a question",Yes,Very favorable,Other (please explain);Greater efficiency;Speed up learning,Neither trust nor distrust,Learning about a codebase;Project planning;Documenting code;Testing code,Writing code;Debugging and getting help,Committing and reviewing code;Deployment and monitoring;Collaborating with teammates ,Debugging and getting help,,,,Writing code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,10709
68402,I agree,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)","Formal documentation provided by the owner of the tech;How-to videos;Online challenges (e.g., daily or weekly coding challenges);Written Tutorials;Click to write Choice 20;Stack Overflow",NA,17,10,DevOps specialist,500 to 999 employees,I have little or no influence,NA,Visit developer communities like Stack Overflow;Other (please specify):,United States of America,USD	United States dollar,98688,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;Python,C#;JavaScript;Lua;Python;SQL;TypeScript,NA,NA,Microsoft Azure;VMware,Amazon Web Services (AWS);Microsoft Azure,jQuery;Node.js;React,jQuery;Node.js;Vue.js,NumPy;Pandas;Scikit-Learn,TensorFlow;Torch/PyTorch,Ansible;Docker;Kubernetes;Maven (build tool);npm;Pip;Terraform;Unity 3D,Ansible;Godot;npm;Pip;Unity 3D;Unreal Engine,Eclipse;Jupyter Notebook/JupyterLab;Nano;Notepad++;Vim;Visual Studio Code,Notepad++;Visual Studio Code,Android;Windows,Other Linux-based;Windows,Jira;Stack Overflow for Teams;Trello,Stack Overflow for Teams,Cisco Webex Teams;Mattermost;Microsoft Teams;Wickr;Zoom,Discord;Microsoft Teams;Slack,ChatGPT;Google Bard AI,ChatGPT;Google Bard AI,NA,NA,Stack Overflow;Stack Exchange;Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),Multiple times per day,Yes,Less than once per month or monthly,"No, not really","Choosing appropriate tags, Filtering low-quality Qs and As, Promoting questions based on user profiles","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,10,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,6-10 times a week,3-5 times a week,1-2 times a week,30-60 minutes a day,30-60 minutes a day,NA,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Easy,98688
68403,I agree,"I am not primarily a developer, but I write code sometimes as part of my work/studies",55-64 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Professional development or self-paced learning from online courses;Other (please specify):,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Written Tutorials;Click to write Choice 20;Stack Overflow,NA,25,25,Other (please specify):,2 to 9 employees,I have a great deal of influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,United States of America,USD	United States dollar,NA,HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL,HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL,Elasticsearch;MariaDB;Microsoft SQL Server;MySQL,MariaDB;Microsoft SQL Server;MySQL,Amazon Web Services (AWS);Colocation;Microsoft Azure,Amazon Web Services (AWS);Colocation;Microsoft Azure,jQuery;WordPress,jQuery;React;WordPress,Hugging Face Transformers;TensorFlow;Torch/PyTorch,Hugging Face Transformers;TensorFlow;Torch/PyTorch,Docker,Docker,PhpStorm;PyCharm,PhpStorm;PyCharm,Ubuntu;Windows,Ubuntu;Windows,NA,NA,Microsoft Teams;Whatsapp;Zoom,Microsoft Teams;Whatsapp;Zoom,Bing AI;ChatGPT;Google Bard AI,Bing AI;ChatGPT;Google Bard AI,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat","good idea, help match and categorize, help find solution for unanswered issues",Yes,Favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding,Neither trust nor distrust,Learning about a codebase;Project planning;Documenting code;Testing code;Committing and reviewing code;Deployment and monitoring,Writing code;Debugging and getting help,,,,,,Writing code;Debugging and getting help,Yes,Individual contributor,34,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Neither agree nor disagree,Agree,1-2 times a week,10+ times a week,Never,60-120 minutes a day,30-60 minutes a day,None of these,NA,Appropriate in length,Easy,NA
68404,I agree,"I used to be a developer by profession, but no longer am",35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,Some college/university study without earning a degree,"Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Written Tutorials;Click to write Choice 20;Stack Overflow,NA,30,19,Research & Development role,NA,NA,Investigate,Start a free trial;Ask developers I know/work with;Read ratings or reviews on third party sites like G2 Crowd,Sweden,NA,NA,C#;HTML/CSS;JavaScript;TypeScript,C#;Python,Cosmos DB;Microsoft SQL Server;Neo4J,NA,Microsoft Azure,Microsoft Azure,ASP.NET CORE;Blazor;Node.js;React;Remix,Blazor,.NET (5+) ;.NET Framework (1.0 - 4.8),.NET (5+) ,MSBuild,NA,Rider;Visual Studio;Visual Studio Code,Rider,iOS;iPadOS;MacOS,MacOS,Confluence;Jira;Miro,NA,Microsoft Teams;Zoom,NA,ChatGPT,ChatGPT,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really",NA,Yes,Favorable,Increase productivity;Greater efficiency;Speed up learning,Somewhat trust,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Collaborating with teammates ,Writing code;Testing code,Project planning;Deployment and monitoring,,,,,Writing code;Testing code,Yes,Individual contributor,19,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,1-2 times a week,3-5 times a week,1-2 times a week,15-30 minutes a day,30-60 minutes a day,DevOps function;Microservices;Automated testing;Observability tools;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Easy,NA
68405,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Online Courses or Certification;School (i.e., University, College, etc)",NA,NA,12,8,"Developer, full-stack","1,000 to 4,999 employees",I have some influence,Investigate,Start a free trial;Research companies that have advertised on sites I visit,United States of America,USD	United States dollar,135000,Java;JavaScript;Python;TypeScript,NA,Dynamodb;SQLite,NA,Amazon Web Services (AWS),NA,Node.js;Spring Boot,NA,NA,NA,Gradle;Maven (build tool),NA,IntelliJ IDEA;PyCharm;Visual Studio Code,NA,MacOS,MacOS;Other Linux-based,Confluence;Markdown File,NA,Slack;Zoom,NA,ChatGPT;Google Bard AI,NA,NA,NA,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, definitely",It’s a great tool to increase my productivity,"No, but I plan to soon",Favorable,NA,Somewhat trust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,9,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,1-2 times a week,Never,1-2 times a week,15-30 minutes a day,15-30 minutes a day,DevOps function;Microservices;Automated testing;Observability tools;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Retail and Consumer Services,Too long,Easy,135000
68406,I agree,I am a developer by profession,55-64 years old,"Employed, part-time","Hybrid (some remote, some in-person)",Hobby;Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Online Courses or Certification;School (i.e., University, College, etc)",NA,Udemy,35,30,"Developer, full-stack",2 to 9 employees,I have little or no influence,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,United States of America,USD	United States dollar,NA,C;C#;C++;JavaScript;Objective-C;SQL;Swift;Visual Basic (.Net),C;C#;C++;JavaScript;Python;Rust;Swift,Microsoft Access;Microsoft SQL Server;MySQL;SQLite,Microsoft SQL Server,Firebase;VMware,VMware,ASP.NET;ASP.NET CORE,ASP.NET;ASP.NET CORE,.NET (5+) ;.NET Framework (1.0 - 4.8);MFC;SwiftUI;Xamarin,.NET (5+) ;.NET Framework (1.0 - 4.8);SwiftUI;Xamarin,MSVC;Visual Studio Solution,MSVC;Visual Studio Solution,Notepad++;Visual Studio;Visual Studio Code;Xcode,Notepad++;Visual Studio;Visual Studio Code;Xcode,iOS;iPadOS;MacOS;Windows,iOS;iPadOS;MacOS;Windows,GitHub Discussions,GitHub Discussions,Cisco Webex Teams;Skype;Zoom,Cisco Webex Teams;Skype;Zoom,NA,NA,NA,NA,Stack Overflow,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",no problem with using AI to make Stack Overflow more powerful and efficient,"No, but I plan to soon",Unsure,NA,Neither trust nor distrust,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,NA
68407,I agree,I am a developer by profession,Prefer not to say,"Employed, full-time",Remote,Bootstrapping a business,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Recorded coding sessions;How-to videos;Video-based Online Courses;Written-based Online Courses;Click to write Choice 20;Stack Overflow;Certification videos,Codecademy;Udemy;Pluralsight,30,25,Other (please specify):,2 to 9 employees,I have a great deal of influence,Investigate,Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Ask a generative AI tool,United States of America,USD	United States dollar,NA,Bash/Shell (all shells);C;C#;C++;Cobol;Delphi;Fortran;Go;HTML/CSS;Java;JavaScript;Objective-C;PowerShell;Python;Ruby;SQL;TypeScript,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;SQL;TypeScript,Cosmos DB;Elasticsearch;Microsoft Access;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite;Supabase,Elasticsearch;Microsoft SQL Server;MongoDB;Redis,Amazon Web Services (AWS);Cloudflare;Firebase;Google Cloud;Microsoft Azure;Netlify;VMware;Vultr,Amazon Web Services (AWS);Microsoft Azure,Angular;AngularJS;ASP.NET;ASP.NET CORE;Blazor;Drupal;FastAPI;jQuery;Node.js;React;Ruby on Rails;Vue.js;WordPress,ASP.NET CORE;Node.js;React,.NET (5+) ;.NET Framework (1.0 - 4.8);.NET MAUI;Hadoop;Ionic;MFC;OpenGL;Pandas;RabbitMQ;TensorFlow;Xamarin,RabbitMQ,Ansible;Chef;Chocolatey;Docker;Kubernetes;MSBuild;npm;NuGet;Puppet;Terraform;Visual Studio Solution;Webpack;Yarn,Chocolatey;Docker;Kubernetes;npm;NuGet;Terraform;Visual Studio Solution;Yarn,IntelliJ IDEA;Jupyter Notebook/JupyterLab;Notepad++;PyCharm;Sublime Text;TextMate;Visual Studio;Visual Studio Code;WebStorm;Xcode,IntelliJ IDEA;Jupyter Notebook/JupyterLab;Notepad++;PyCharm;Visual Studio;Visual Studio Code,iOS;MacOS;Red Hat;Windows,Red Hat;Ubuntu;Windows,Airtable;Asana;Azure Devops;Basecamp;Confluence;Jira;Miro;Trello,Azure Devops;Jira;Trello,Discord;Google Chat;Google Meet;Microsoft Teams;Skype;Slack;Whatsapp,Google Chat;Microsoft Teams;Slack;Whatsapp,ChatGPT;WolframAlpha,ChatGPT;Google Bard AI,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,Less than once per month or monthly,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",NA,Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding,Somewhat trust,Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Collaborating with teammates ,Learning about a codebase;Writing code;Debugging and getting help,Documenting code,Learning about a codebase;Writing code;Debugging and getting help,,,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,NA
68408,I agree,I am a developer by profession,35-44 years old,"Independent contractor, freelancer, or self-employed;Employed, part-time",Remote,Hobby;Contribute to open-source projects;Freelance/contract work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Written Tutorials;Click to write Choice 20;Stack Overflow,NA,23,19,"Developer, back-end","10,000 or more employees",I have little or no influence,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Germany,EUR European Euro,120000,HTML/CSS;PHP,HTML/CSS;PHP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PhpStorm,PhpStorm,Windows,Windows,NA,NA,NA,NA,ChatGPT,ChatGPT,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, somewhat",NA,"No, but I plan to soon",Favorable,NA,Somewhat trust,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,128507
68409,I agree,I am a developer by profession,45-54 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,Some college/university study without earning a degree,Online Courses or Certification,NA,Other,25,21,Project manager,"1,000 to 4,999 employees",I have a great deal of influence,Investigate,Start a free trial;Ask developers I know/work with,Spain,EUR European Euro,46000,Delphi;Java;SQL,Delphi;Java,Oracle;PostgreSQL,Oracle;PostgreSQL,NA,NA,Spring Boot,Spring Boot,NA,NA,Maven (build tool),Docker;Maven (build tool),"Android Studio;Eclipse;IntelliJ IDEA;Rad Studio (Delphi, C++ Builder);Visual Studio Code","IntelliJ IDEA;Rad Studio (Delphi, C++ Builder);Visual Studio Code",Windows,Windows,Jira,NA,Microsoft Teams,Microsoft Teams,NA,NA,NA,NA,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat",NA,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,49261
68410,I agree,I am a developer by profession,25-34 years old,"Employed, full-time",In-person,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Stack Overflow,NA,6,6,"Developer, embedded applications or devices","10,000 or more employees",I have little or no influence,NA,NA,United States of America,USD	United States dollar,350000,C;C++;Java;Kotlin;Python,Rust,NA,NA,NA,NA,NA,NA,NA,NA,Google Test;LLVM's Clang;Ninja,NA,Vim,Vim,Android,MacOS;Other Linux-based,NA,NA,Google Chat;Google Meet,NA,NA,NA,NA,NA,Stack Overflow,Daily or almost daily,No,NA,"No, not at all",NA,"No, but I plan to soon",Favorable,NA,Somewhat distrust,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,350000
68411,I agree,"I am not primarily a developer, but I write code sometimes as part of my work/studies",45-54 years old,"Employed, full-time",Remote,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses;School or academic work;Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Colleague;Friend or family member;Hackathons (virtual or in-person);Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);Coding Bootcamp;Other (please specify):","Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Recorded coding sessions;How-to videos;Video-based Online Courses;Written-based Online Courses;Auditory material (e.g., podcasts);Online challenges (e.g., daily or weekly coding challenges);Written Tutorials;Click to write Choice 20;Stack Overflow;Interactive tutorial;Certification videos;Programming Games;Other (Please specify):",Other;Codecademy;edX;Pluralsight;Coursera;Skillsoft,30,20,Engineering manager,"5,000 to 9,999 employees",I have little or no influence,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit;Read ratings or reviews on third party sites like G2 Crowd;Research companies that have emailed me,United States of America,USD	United States dollar,NA,Bash/Shell (all shells);C;C++;Cobol;Fortran;HTML/CSS;Java;JavaScript;Perl;Python;R;Scala;SQL;VBA;Visual Basic (.Net),Python;Scala;SQL,IBM DB2;Microsoft Access;Microsoft SQL Server;MySQL;Oracle;SQLite,Elasticsearch;MySQL;Oracle;Snowflake;SQLite,Amazon Web Services (AWS),Amazon Web Services (AWS);Google Cloud;IBM Cloud Or Watson;Microsoft Azure;OpenShift,Node.js,Django;FastAPI;Node.js,Apache Spark;NumPy;Pandas;Scikit-Learn;TensorFlow;Torch/PyTorch,Apache Spark;Keras;NumPy;Opencv;Pandas;Scikit-Learn;TensorFlow;Torch/PyTorch,Visual Studio Solution,Kubernetes;Maven (build tool);Terraform;Unity 3D;Visual Studio Solution;Yarn,Eclipse;IPython;Jupyter Notebook/JupyterLab;Notepad++;PyCharm;RStudio;Spyder;Sublime Text;Visual Studio;Visual Studio Code,condo;Eclipse;IPython;Jupyter Notebook/JupyterLab;Notepad++;PyCharm;RStudio;Spyder;Sublime Text;Visual Studio;Visual Studio Code,ChromeOS;iOS;MacOS;Windows,AIX;Red Hat;Windows,Confluence;Jira,Azure Devops;Basecamp;Confluence;GitHub Discussions;Jira;Markdown File;Monday.com;Stack Overflow for Teams;Wikis,Google Chat;Google Meet;Microsoft Teams;Signal;Skype;Slack;Telegram;Whatsapp;Zoom,Cisco Webex Teams;Discord;Google Chat;Google Meet;Microsoft Teams;Ringcentral;Signal;Skype;Slack;Telegram;Whatsapp;Zoom,ChatGPT;Google Bard AI,Bing AI;ChatGPT;Google Bard AI,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,"Yes, definitely",It can help with forming the questions better. There is a lot of time spent on wrong questions or repeated questions. SO can guide the mwmber (especially new ones) to learn more about how to navigate SO and get answers to things before posting a question. Yhat would help reduce redundant questions. It will also improve the quality of responses. It will help SOs spend more time on answering quality responses than filtering out the bad ones. Maybe SO members can review AIs responses and make it learn to do a better job. Over time it can recommend good questions and consolidate answers from various Qs to create a knowledgeable wiki,"No, but I plan to soon",Very favorable,NA,Neither trust nor distrust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,People manager,30,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,1-2 times a week,10+ times a week,3-5 times a week,15-30 minutes a day,30-60 minutes a day,DevOps function;Microservices;Automated testing;Observability tools;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Financial Services,Too long,Neither easy nor difficult,NA
